Year Species MigrationType 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150 151 152 153 154 155 156 157 158 159 160 161 162 163 164 165 166 167 168 169 170 171 172 173 174 175 176 177 178 179 180 181 182 183 184 185 186 187 188 189 190 191 192 193 194 195 196 197 198 199 200 201 202 203 204 205 206 207 208 209 210 211 212 213 214 215 216 217 218 219 220 221 222 223 224 225 226 227 228 229 230 231 232 233 234 235 236 237 238 239 240 241 242 243 244 245 246 247 248 249 250 251 252 253 254 255 256 257 258 259 260 261 262 263 264 265 266 267 268 269 270 271 272 273 274 275 276 277 278 279 280 281 282 283 284 285 286 287 288 289 290 291 292 293 294 295 296 297 298 299 300 301 302 303 304 305 306 307 308 309 310 311 312 313 314 315 316 317 318 319 320 321 322 323 324 325 326 327 328 329 330 331 332 333 334 335 336 337 338 339 340 341 342 343 344 345 346 347 348 349 350 351 352 353 354 355 356 357 358 359 360 361 362 363 364 365
1948 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 773.31 8391.25 7670.71 9225.36 9930.76 9002.17 7749.77 8160.86 6488.37 5432.35 13646.62 15664.47 11042.33 9552.82 8564.54 7495.63 6395.98 7518.52 8256.25 8313.63 7696.27 6244.94 5094.56 5088.14 6007.29 5909.95 6097.24 6889.17 8226 9219.79 9215.26 8239.94 6596.97 5332 5350.04 4981.21 4060.34 3160.61 2483.17 2035.38 1629.6 1574.59 1710.61 1910.29 1815.38 1705.66 1428.5 1203.79 969.6 858.85 800.24 742.74 671.28 721.83 735.09 631.94 529.91 398.76 378.31 365.86 285.59 196.65 215.57 208.76 181.22 162.62 172.39 157.94 132.27 123.39 91.64 76.55 48.82 44.53 37.64 39.06 26.58 15.39 14.69 11.2 9.36 7.72 7.65 6.18 6.7 6.17 3.6 4.44 3.34 1.41 0.99 0.45 0.15 0.04 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1949 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.04 0.12 0.36 0.98 2.4 5.22 10.09 17.93 31.14 54.05 92.69 155.7 267.51 442.33 678.16 962.55 1274.78 1602.88 1951.82 2354.78 2857.52 3533.97 4358.52 5325.41 6511.25 7786.31 9156.9 10948.44 13222.37 16174.9 19533.27 22796.69 25808.89 27830.96 27827.01 25722.6 22812.69 19521.61 15854.82 12390.8 9370.18 7246.73 5390.16 4292.28 3751.98 3382.61 3008.55 2647.95 2432.63 2080.56 1851.75 1739.8 1723.34 1716.15 1760.54 1684.06 1769.02 1622.04 1592.79 1463.7 1283.67 1049.27 907.62 598.41 476.38 318.69 229.01 192.42 154.43 134.09 119.24 117.59 108.03 95.86 87.08 74.66 65.52 56.8 47.28 42.19 36.47 30.11 22.33 13.38 6.53 2.84 0.83 0.14 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1949 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1010.47 9538.23 8778.76 8853.73 9688.19 9108.17 8285.13 7603.48 7580.89 7948.61 13187.51 11680.91 11054.67 11370.58 9158.62 7611.68 6783.69 6222.62 5989.74 6359.61 7390.99 8634.67 9457.49 9622.1 9414.81 8332.57 7446.31 7588.06 7603.52 7295.83 6526.23 5003.53 3770.14 3170.99 2572.75 2357.99 2222.15 2129.94 2039.78 2054.41 1848.39 1343.54 825.63 649.19 505.67 473.88 471.8 425.35 377.32 426.38 412.25 331.88 281.46 210.15 200.72 204.24 170.08 148.54 116.84 85.6 70.11 126.97 169.64 144.08 122.31 104.78 73.55 68.72 46.3 36.87 31.1 25.58 14.46 9.59 9.23 6.87 6 5.02 4.98 4.13 4.31 3.81 2.28 2.86 2.25 1.07 0.69 0.24 0.06 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1950 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.02 0.08 0.23 0.61 1.49 3.29 6.63 12.69 24.09 45.25 81.69 139.58 240.41 411.59 667.57 993.46 1368.09 1781.22 2269 2881.66 3604.82 4382.1 5238.81 6195.87 7275.21 8587.43 10045.02 11426.29 12887.24 14509.61 16299.67 18624.32 22038.65 24894.9 25979.93 26999.63 26839.99 25149.76 23210.67 21232.83 18554.99 15803.42 13517.05 11561.7 9972.34 9215.89 8483.66 7211.88 6405.93 5766.22 5184.21 4651.98 4398.19 4370.1 4321.6 3883.77 3531.5 2926.4 2551.01 2177.57 1972.75 1592.35 1148.14 923.74 648.15 471.78 343.06 268.23 229.02 178.25 138.25 94.97 60.95 41.06 33.29 27.64 22.54 23.26 27.43 27.87 22.66 15.61 11.46 10.4 9.02 7.03 4.98 3.72 3.34 3.55 4.04 4.62 4.49 4.6 3.54 2.94 2.08 1.55 1.15 0.81 0.62 0.46 0.37 0.23 0.14 0.09 0.06 0.05 0.03 0.03 0.02 0.01 0.01 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1950 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 604.67 7550.98 7811.48 9219.77 8687.1 7592.59 6239.55 5409.38 4701.63 4282.16 7964.52 8714.76 7271.99 7359.74 6347.74 5175.22 4296.88 3472.16 3048.49 2717.96 2686.85 2860.05 3429.93 4003.44 4605.27 5430.97 5578.44 5648.38 5436.44 4656.89 3700.67 2884.51 2773.44 2888.58 2425.63 1939.16 1594.72 1643.19 1703.35 1773.88 1501.33 1598.4 1315.6 1089.46 844.89 789.99 789.07 725.14 612.17 594.82 557.7 484.8 417.5 344.97 371.59 404.21 354.99 295.73 226.39 162.1 135.81 123.05 119.31 102.96 99.33 123.04 113.73 118.9 91.98 84.78 70.72 61.44 41.96 28.6 28 20.86 17.94 15.34 15.24 12.34 12.28 11.47 7.26 6.85 4.98 3.35 2.56 1.31 0.44 0.11 0.03 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1951 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.04 0.12 0.36 0.91 2.04 4.06 8.03 16.96 36.32 73.6 139.76 247.99 413.79 658.17 1019.34 1512.16 2090.34 2692.97 3318.8 4034.85 4855.63 5783.35 6832.48 8009.09 9405.4 10952.32 12453.52 14134.33 15971.42 17563.93 19355.09 21603.89 24061.86 25202.18 24479.55 22973.45 20274.02 18039.69 16352.51 13622.3 10861.25 8758.65 6643.75 5400.29 4772.48 3967.02 3442.21 3078.75 2777.98 2791.5 2801.34 3004.01 3327.36 3542.36 3795.24 3845.26 3518.45 3208.16 2659.79 2089.24 1516.38 1069.83 744.2 519.45 370.5 309.66 277.75 254 238.16 220.3 206.69 183.74 153.13 131.95 122.1 111.18 93.03 82.55 75.35 69.73 53.38 34.94 24.4 15.78 10.61 6.63 3.32 1.5 0.65 0.26 0.1 0.04 0.02 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1951 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 590.61 5571.53 5783.11 5637.55 5166.1 4300.68 4018.55 3799.26 3443.65 3828.2 10339.53 11788.81 10131.66 8048.02 6120.46 5393.75 5721.04 5979.68 5771.33 5984.35 5937.83 6578.82 6438.72 5634.09 4812.06 3790.83 3482.93 4164.58 4842.81 4969.15 4176.25 3440.75 3229.51 2993.15 2705.97 2208.68 1977.47 1907.41 1950.53 1679.79 1445.28 863.22 517.3 448 460.2 418.22 384.01 344.68 363.82 360.48 333.89 290.06 231.59 232.64 253.82 240.52 218.83 173.52 130.79 105.12 82.17 153.9 168.61 145.8 136.38 89.21 88.07 65.51 52 45.12 42.17 28.96 20.11 18.24 13.34 11.1 9.5 9.47 7.86 8.14 7.52 4.91 5.54 3.89 1.66 1.2 0.51 0.17 0.04 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1952 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.02 0.07 0.2 0.56 1.5 3.86 9.14 19.84 40.17 76.3 139.49 249.67 435.14 708.44 1056.73 1464.91 1931.57 2458.7 3051.51 3710.02 4479.38 5476.53 6674.17 7908.96 9249.64 10689.39 12028.36 13576.95 15709.14 18460.77 20903.96 22085.78 22216.68 21197.34 20410.97 20168.48 18640.35 15990.29 13247.21 10179.94 8015.98 6934.82 5883.45 5145.18 4700.62 4223.54 3919.25 3421.04 2940.97 2628.16 2407.44 2396.75 2481.57 2433.77 2335.06 2059.76 1670.36 1402.53 1215.09 997.25 730.07 525.05 392.29 297.64 221.05 166.78 128.77 110.17 109.52 113.78 115.98 112.7 99.34 76.57 57.2 42.64 34.64 27.03 19.86 16.33 12.86 8.73 5.4 2.78 1.41 0.82 0.42 0.15 0.04 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1952 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2544.91 11004.89 11272.1 10915.75 10028.03 11103.12 13904.31 14016.7 11620.43 8995.24 20903.96 24427.52 21322.24 18794.47 15150.05 12619.6 13257.38 11676.45 10361.4 10651.93 9080.97 7760.75 7514.04 7495.71 7120.94 7748.8 7890.17 8717.69 9391.15 8115.55 7359.44 7090.21 6640.75 6016.77 4775.21 4199.97 4081.33 3516.47 2933.94 2339.64 2067.22 1663.38 1415.9 1303.74 1509.36 1312.17 1174.51 998.12 902.33 778.82 635.8 525.31 554.3 537.78 459.79 369.5 261.07 238.84 234.15 181.13 149.37 111.18 193.74 234.63 184.21 165.1 130.41 114.66 111.52 83.6 82.96 55.34 45.46 40.99 41.32 26.75 15.1 14.07 10.2 8.28 6.37 6.67 5.78 6.15 5.68 3.12 3.91 3.08 1.33 0.88 0.36 0.12 0.03 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1953 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.04 0.11 0.28 0.64 1.39 2.89 5.88 12.02 24.98 50.93 97.26 171.18 300.93 516.46 824.05 1203.23 1632.16 2085.71 2539.95 2956.85 3346.87 3739.91 4194.39 4778.86 5536.42 6424.24 7407.07 8495.38 9696.16 11029.12 12573.15 14416.08 16746.87 18461.18 18337.07 17148.35 15247.31 13129.67 11599.33 9737.22 7330.85 5669.62 4576.28 3386.78 2849.6 2548.76 2091.32 1827.27 1708.89 1627.78 1664.1 1928.15 2468.09 2765.94 3011.75 3017.39 2780.12 2618.47 2650.49 2474.65 2285.64 1869.08 1585.92 1336.58 1098.01 966.34 883.16 921.73 904.29 723.11 482 293.51 191.03 165.76 123.5 98.38 75.1 83.97 78.76 74.29 55.84 40.57 37.38 37.56 29.88 18.61 11.44 8.05 6.21 4.92 3.86 2.42 1.41 0.81 0.5 0.29 0.14 0.05 0.02 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1953 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 255.27 3271.54 4512.44 5057.79 5469 4827.02 4283.37 4259.52 4773.76 5148.81 7923.27 8396.51 8214.53 7149.41 5929.6 5165.87 5044.99 5186.19 4451.26 3759.12 3319.69 3240.38 2953.96 3141.27 3234.69 3146.18 3237.45 3354.65 3463.19 3910.02 3997.17 3414.95 2792.63 2032.07 1535.95 1168.8 1159.87 1210.09 1316.95 1354.79 1580.51 1378.72 1149.23 1001.76 919.69 873.57 755.66 629.93 690.57 731.2 680.62 578.3 466.47 508.18 514.18 451.8 317.13 215.62 189.09 186.17 163.88 179.79 170.33 148.25 136.35 108.93 108.68 87.57 69.54 52.89 53.32 45.78 30.13 25.13 17.81 15.29 12.62 12.23 9.84 10.61 9.49 5.55 7.07 5.36 2.3 1.39 0.42 0.09 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1954 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.03 0.09 0.26 0.69 1.71 3.84 7.83 14.75 27.35 50.63 91.15 154.2 265.01 440.61 682.59 978.27 1299.87 1628.2 1974.84 2382.29 2896.79 3577.78 4397.22 5342.71 6455.39 7617.7 8857.64 10459.02 12509.8 15180.96 18260.96 21423.74 25257.45 28512.04 29500.29 29221.36 28287.43 26517.06 23790.4 20703.99 17511.36 15013.88 11781.81 9424.27 7827.94 6461.12 5081.03 3865.35 3121.31 2449.42 2191.55 2164.02 2227.4 2169.99 2082.68 1832.89 1812.67 1506.65 1313.52 1226.21 1146.57 977.7 914.32 875.83 757.51 644.31 625.5 608.68 610.06 577.88 535.28 480.34 375.57 262.72 203.79 160.69 130.96 103.46 91.28 91.42 87.28 75.07 58.59 48.17 42.67 37.26 26.7 16.02 8.67 5.16 3.39 2.59 2.02 1.67 1.41 1.29 1.08 0.76 0.45 0.27 0.18 0.11 0.06 0.04 0.03 0.02 0.02 0.01 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1954 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 261.6 6617.05 6282.2 7241.62 6735.6 5972.58 5198.45 4817.45 4870.98 4731.04 9691.8 10518.29 8609.91 7914.01 6980.96 6863.31 6769.61 6113.9 5739.13 6410.56 6868.63 7153.48 7269.44 6884.65 6185.21 6188.92 6538.08 6492.36 6688.25 6931.29 6525.22 5060.75 3711.64 2875.3 2326.96 2112.77 1588.71 1241.26 1141.52 1129.55 1115.15 862.2 513.08 454.76 384.1 370.78 328.69 272.36 222.41 227.5 213.5 205.96 215.89 197.42 190.17 194.91 193.02 189.7 136.22 93.02 91.61 173.3 238.69 202.59 169.49 151.87 105.54 106.38 75.73 63.96 56.67 61.59 54.57 36.29 27.24 17.16 13.69 11.85 11.1 8.42 7.79 8.04 6.76 6.85 5.51 3.47 2.14 1.07 0.35 0.07 0.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
