Year Species MigrationType 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150 151 152 153 154 155 156 157 158 159 160 161 162 163 164 165 166 167 168 169 170 171 172 173 174 175 176 177 178 179 180 181 182 183 184 185 186 187 188 189 190 191 192 193 194 195 196 197 198 199 200 201 202 203 204 205 206 207 208 209 210 211 212 213 214 215 216 217 218 219 220 221 222 223 224 225 226 227 228 229 230 231 232 233 234 235 236 237 238 239 240 241 242 243 244 245 246 247 248 249 250 251 252 253 254 255 256 257 258 259 260 261 262 263 264 265 266 267 268 269 270 271 272 273 274 275 276 277 278 279 280 281 282 283 284 285 286 287 288 289 290 291 292 293 294 295 296 297 298 299 300 301 302 303 304 305 306 307 308 309 310 311 312 313 314 315 316 317 318 319 320 321 322 323 324 325 326 327 328 329 330 331 332 333 334 335 336 337 338 339 340 341 342 343 344 345 346 347 348 349 350 351 352 353 354 355 356 357 358 359 360 361 362 363 364 365
1949 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.04 0.13 0.33 0.77 1.62 3.08 5.53 9.47 15.8 26.21 43.42 71.44 115.3 182.13 282.22 423.74 611.51 842.21 1113.34 1416.71 1748.48 2114.77 2530 3018.86 3654.34 4405.82 5322.24 6346.26 7551.02 9059.41 10750.26 12404.18 14123.61 16144.48 18616.04 21435.73 24650.22 27515.21 29632.18 30995.72 31086.14 29867.9 27229.5 23316.24 18764.56 13701.19 8641.79 4688.05 2300.84 1115.91 569.31 299.53 150.63 73.81 38.83 21.93 13.75 10.32 8.91 7.97 7.72 8.51 8.86 9.24 11.23 16.12 23.89 29.76 29.19 24.9 17.27 10.5 6.87 5.26 3.18 1.22 0.49 0.2 0.05 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1949 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 745.15 3455.23 2954.42 2448.48 2607.96 2512.2 2659.97 2845.32 3385.3 3223.21 4429.32 3879.59 4190.48 3734.48 3064.8 2497.63 2173.76 1883.14 1670.58 2035.07 2454.84 2353.6 2013.46 1881.96 1861.84 1993.13 1897.65 1833.49 1557.39 1131.31 803.99 706.6 673.6 525.79 422.44 412.63 522.7 470.71 359.83 278.86 244.26 245.26 261.57 183.71 131.29 97.76 91.3 91.3 105.13 94.32 72.57 66.54 50.38 51.34 39.6 33.61 26.34 27.09 22.42 14.46 9.83 16.5 19.04 14.56 13.08 9.98 8.9 7.79 3.77 3.35 3.22 0.74 0.07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1950 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.02 0.07 0.22 0.56 1.26 2.55 4.75 8.31 13.88 22.47 35.99 57.06 89.54 137.85 207.57 301.62 420.75 564.66 727.35 919.9 1159.96 1448.98 1823.76 2355.12 3090.78 4013.95 5020.18 6052.31 7219.16 8598.31 10133.3 11899.29 14114.82 16978.45 20270.29 23634.05 26787.45 29393.01 30953.62 31055.16 30116.64 27942.53 24515.5 20523.19 16533.83 13079.65 10624.95 8872.18 7090.04 5529.08 4339.04 3492.99 3009.22 2597.25 2171.07 1707.04 1235.97 835.02 533.84 373.67 249.83 163.97 103.83 73.17 62.88 58.49 55.07 54.92 56.62 53.88 43.14 27.07 13.69 6.39 3.18 1.37 0.45 0.11 0.04 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1950 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 482.34 3946.05 3482.27 3203.02 2293.87 1802.84 1573.55 1670.64 1612.09 1900.37 4362.09 5004.72 4950.34 4641.09 4065.8 3716.63 3220.88 2736.03 2200.88 1765.4 1577.92 1514.62 1444.53 1423.07 1405.02 1423.85 1547.95 1413.69 1239.69 863.09 620.99 470.53 476.52 537.18 494.72 388.18 421.52 470.91 459.26 346.91 237.12 223.81 232.53 211.35 161.82 122.73 103.09 104.15 102.33 95.73 77.86 54.15 52.68 47.56 50.3 46.71 36.17 30.34 31.41 29.22 17.19 13.15 13.33 14.12 12.62 12.21 10.56 10.49 10.41 7.01 6.53 7.25 4.38 1.77 0.34 0.04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1951 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.03 0.09 0.22 0.52 1.11 2.25 4.3 8.02 14.42 25.15 42.43 68.22 103.97 154.86 225.79 319.5 440.96 602.23 803.18 1051.53 1343.14 1640.09 1984.38 2452.58 3132.01 4097.5 5340.72 6773.63 8303.28 9942.37 11754.55 13706.64 15847.57 18220.2 20686.27 22921.08 24616.32 25719.5 25837.13 24408.23 21787.63 18771.73 15785.41 12898.14 10209.15 7998.73 6203.97 4519.84 3006 1885.91 1148.51 693.52 415.21 228.49 118.75 64.12 36.03 22.78 16.95 13.73 11.73 11.4 12.68 14.22 16.17 22.76 38.69 61.42 79.37 82.8 61.28 35.51 20.99 14.18 8.28 3.62 1.74 0.92 0.34 0.1 0.03 0.01 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1951 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 384.72 2611.36 2093.82 1554.38 1287.5 1484.56 1355.9 1689.05 1900.98 1943.9 4177.51 3625.4 3020.55 2795.69 2787.93 2868.76 2399.55 2031.86 1999.79 1847.01 1682.16 1563.37 1519.21 1383.03 1295.29 1114.41 1086.2 891.15 653.76 480.86 461.76 467.38 468.57 453.89 504.83 561.64 497.02 395.45 285.37 248.27 242.6 188.79 152.56 116.7 88.13 81.9 76.14 79.19 72.33 58.22 52.32 42.52 42.47 37.53 31.87 25.42 28.11 26.51 16.7 11.71 9.17 15.92 18.04 15.32 12.21 11.98 10.61 6.42 6.53 5.65 2.48 0.86 0.15 0.03 0.02 0.01 0.01 0.01 0.01 0.01 0.01 0.04 0.02 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1952 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.03 0.1 0.26 0.58 1.12 2.02 3.55 6.12 10.21 16.77 27.76 46.24 75.62 120.87 191.28 305.22 483.67 760.16 1172.13 1739.46 2436.94 3188.97 3957.22 4784.25 5697.33 6695.18 7825.22 9152.59 10849.34 13019.09 15606.62 18217.45 20686.4 22880.01 24314.12 24636.16 23932.85 21687.84 18347.78 15124.39 12301.92 9931.81 8019.85 6659.71 5636.75 4629.05 3590.5 2556.05 1839.54 1464.48 1187.6 951.42 728.66 489.64 314.03 186.72 115.47 81.33 64.47 51.24 44.44 43.96 41.77 36.16 30.03 22.15 14.83 9.69 5.67 2.18 0.63 0.16 0.04 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1952 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1850.96 7392.51 6520.63 5069.59 5688.33 5005.77 4063.65 4052.05 3734.37 3311.37 7819.54 8199.42 7644.98 7906.07 7887.13 7785.15 7225.1 6047.54 5595.92 6282.77 6290.88 6024.35 5009.85 4120.94 3853.07 3383.61 2814.4 2135.07 1782.34 1721.58 1786.11 1773.76 1705.43 1340.83 966.52 756.42 723.89 698 611.03 484.12 505.97 553.73 505.09 428.05 339.34 339.22 393.13 369.49 280.82 189.32 136.84 126.35 114.64 115.32 92.8 64.65 55.19 42.91 42.63 37.31 32.52 22.8 48.81 55.39 33.14 22.28 16.45 15.37 12.46 11.56 9.29 8.03 6.99 4.08 4.97 3.8 0.73 0.23 0.03 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1953 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.03 0.09 0.24 0.58 1.23 2.31 4.09 6.96 11.67 19.47 32.82 55.2 90.61 138.95 200.65 279.8 384.89 513.34 658.51 800.76 924.2 1033.4 1157.96 1356.17 1683.22 2123.33 2749.06 3571.57 4653.76 5906.82 7149.63 8201.51 8921.83 9389.35 9698.82 9925.03 10156.84 10491.57 10852.53 10841.91 10275.56 9353.47 8094.52 6584.29 5055.91 3544.46 2288.43 1223.99 518.75 205.49 74.5 24.47 7.44 2.38 0.9 0.36 0.15 0.07 0.06 0.07 0.08 0.14 0.25 0.42 0.66 1.11 2.06 3.81 6.32 9.16 11.31 10.26 8.43 8.48 9.31 8.6 7.43 8.46 8.86 5.74 3.1 2.32 1.63 0.7 0.29 0.16 0.12 0.08 0.07 0.05 0.02 0.02 0.01 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1953 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 156.3 2090.2 2309.09 2127.44 2089.55 2103.59 2333 2381.64 3125.23 3198.55 5160.56 5481.39 4699.57 4091.29 3524.73 3550.69 3456.9 2781.35 2267.1 2019.53 1735.29 1251.65 1011.16 1088.81 1091.17 1175.21 1199.38 1196.84 1088.7 933.06 691.17 540.91 462.29 377.33 307.13 334.75 371.87 349.19 291.95 205.97 202.26 246.39 234.93 190.6 142.44 105.88 98.37 99.01 103.54 100.91 79.47 74.95 66.33 60.4 58.56 45.36 35.94 36.87 32.46 18.78 10.41 10.4 9.39 8.51 8.04 7.54 7.02 6.92 4.45 3.08 3.87 2.27 0.34 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1954 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.05 0.14 0.35 0.8 1.64 3.13 5.59 9.51 15.77 25.85 42.26 68.69 110.45 174.34 265.06 386.27 537.93 720.06 927.4 1159.69 1432.88 1776.55 2222.99 2821.13 3513.55 4346.94 5271.92 6345.73 7665.2 9087.53 10411.21 11810.9 13594.92 15848.87 18561.81 21467.41 23679.48 25209.18 26133.03 26003.87 24710.26 22242.66 18898.44 15305.43 11820.39 8792.56 6478.02 4849.34 3816 3140.83 2707.53 2401.63 2089.85 1669.92 1173.01 735.31 427.68 238.09 129.16 67.49 32.12 16.3 10.85 8.73 8.02 8.87 9.32 7.97 5.65 3.81 2.27 1.3 1.05 0.96 0.66 0.51 0.66 0.77 0.81 0.76 0.64 0.69 0.67 0.44 0.17 0.05 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1954 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 192.31 2617.73 1914.03 1522.37 1471.98 1286.23 1242.38 1339.91 1190.6 1404.5 3628.5 3924.48 3805.42 3492.25 3106.98 2706.3 2543.07 2475.98 2227.32 2315.35 2536.23 2317.87 1781.66 1300.37 1146.98 1230.7 1573.11 1726.6 1798.8 1510.42 1163.12 844.21 714.6 567.23 427.88 301.08 285.16 249.93 216.17 183.1 141.85 124.66 191.94 191.27 151.67 104.14 75.93 72.88 68.68 72.88 68.16 54.62 51.65 45.67 46.53 38.58 30.58 22.9 21.71 18.81 11.57 16.25 18 15.42 12.62 12.23 11.03 11.15 11.34 7.79 7.34 6.79 3.64 1.22 0.13 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1955 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.02 0.06 0.16 0.37 0.76 1.47 2.78 5.23 9.59 16.78 28.38 47.19 76.24 118.18 177.53 258.44 364.55 495.8 658.42 872.46 1168.15 1516.91 1957.85 2455.96 3068.92 3814.86 4576.56 5264.33 5875.59 6574.04 7525.19 8681.97 9964.57 11316.59 12519.39 13204.81 13379.78 13245.7 12549.49 11313.36 9995.84 8698.96 7667.66 6113.65 4203.42 2893.49 1965.23 1303.71 873.24 582.07 389.48 253.02 155.98 76.84 41.31 19.42 7.35 2.89 1.07 0.35 0.09 0.02 0.01 0 0.01 0.02 0.06 0.14 0.26 0.54 1.04 1.71 2.87 4.31 4.49 2.84 2.09 1.62 0.88 0.43 0.24 0.21 0.15 0.07 0.03 0.01 0.01 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1955 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 189.43 2394.91 2153.33 2981.55 2483.35 1931.46 1891.56 1551.14 1288.31 1262.15 4273.8 5446.59 5135.8 4644.31 4232.87 4173.57 3802.06 3420.78 3263.72 3266.73 3180.61 2556.47 2540.24 2010.24 1726.01 1407.84 1151.24 999.65 1040.71 1082.17 1044.77 1395.19 1241.44 739.06 456.86 409.17 398.07 326.79 242.9 229.15 269.99 253.06 181.76 140.55 129.84 145.08 127.35 92.36 105.93 99.48 111.22 117.87 122.91 120.34 97.15 85.11 62.94 56.02 37.3 23.47 17.43 29.5 30.12 18.5 12.42 12.25 11.43 9.64 8.48 7.38 7.06 9.52 7.54 6.67 6.43 3.65 1.33 0.2 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
