Year Species MigrationType 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150 151 152 153 154 155 156 157 158 159 160 161 162 163 164 165 166 167 168 169 170 171 172 173 174 175 176 177 178 179 180 181 182 183 184 185 186 187 188 189 190 191 192 193 194 195 196 197 198 199 200 201 202 203 204 205 206 207 208 209 210 211 212 213 214 215 216 217 218 219 220 221 222 223 224 225 226 227 228 229 230 231 232 233 234 235 236 237 238 239 240 241 242 243 244 245 246 247 248 249 250 251 252 253 254 255 256 257 258 259 260 261 262 263 264 265 266 267 268 269 270 271 272 273 274 275 276 277 278 279 280 281 282 283 284 285 286 287 288 289 290 291 292 293 294 295 296 297 298 299 300 301 302 303 304 305 306 307 308 309 310 311 312 313 314 315 316 317 318 319 320 321 322 323 324 325 326 327 328 329 330 331 332 333 334 335 336 337 338 339 340 341 342 343 344 345 346 347 348 349 350 351 352 353 354 355 356 357 358 359 360 361 362 363 364 365
1949 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 291.17 2823.64 3362.12 4253.12 5209.77 4592.12 4971.14 5152.42 5678.34 5969.83 8248.3 7742.08 8269.01 8430.08 7190.76 6112.31 5256.25 4963.35 4870.21 5170.39 6300.16 6177.93 5509.64 5159.62 4538.46 3903.9 3536.71 3690.54 3721.76 3953.88 3828.35 3344.04 3106.15 2705.95 2476.93 2500.66 2643.47 2728.9 2367.41 2121.57 1929.89 1406.93 1044.93 798.23 686.48 596.28 631.41 611.62 671.55 524.35 423.51 347.01 329.73 273.3 203.18 162.83 178.3 170.11 143.91 125.81 101.91 175.59 229.73 173.6 134.43 101.77 78.16 63.47 44.92 43.31 34.34 26.16 25.49 17.81 21.47 14.86 11.84 10.02 11.27 7.42 4.03 4.19 3.25 2.84 2.31 2.34 1.86 2 1.78 0.94 1.4 1.08 0.39 0.31 0.15 0.06 0.02 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1950 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.02 0.08 0.22 0.54 1.28 3.04 6.63 12.75 22.54 38.54 64.83 106.45 169.14 259.34 383.08 545.56 748.93 993.14 1278.46 1602.78 1956.59 2326 2705.43 3101.09 3527.02 4001.92 4508.96 5015.53 5508.72 6016.58 6559.36 7145.15 7794.09 8447.69 9034.59 9503.79 9855.88 10100.46 10256.71 10273.08 10087.71 9660.73 9098.13 8482.99 7818.83 7141.46 6521.86 5974.32 5429.27 4881.56 4319.97 3764.52 3210.81 2699.52 2210.75 1752.55 1375.11 1074.92 834.62 636.82 474.79 342.31 240.01 166.98 115.67 80.64 56.81 39.84 27.55 19.56 15.15 13.15 12.21 11.28 9.66 7.38 5.42 4.28 3.56 3.11 2.8 2.59 2.51 2.58 2.78 3.05 3.25 3.27 3.12 2.81 2.4 1.91 1.39 0.94 0.61 0.42 0.29 0.19 0.12 0.07 0.04 0.03 0.02 0.01 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1950 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 208.7 2429 3240.84 4042.58 4342.98 3473.41 3543.91 3477.98 3187.56 2985.06 5006.71 5880.06 5870.47 5570.4 5157.89 4812.22 4433.61 4117.58 3718.66 3346.61 3397.37 3207.02 3091.25 3189.49 3101.11 3253.63 3292.04 3401.61 3084.54 2927.68 2419.84 2118.47 2395.74 2612.39 2576.34 2500.78 2391.11 2295.79 1971.37 1720.12 1601.29 1332.03 1013.19 896.23 890.16 845.71 842.71 793.69 803.92 617.57 472.08 364.31 335.33 305.3 258.58 220.2 237.4 234.6 215.73 182.96 145.65 155.74 148.58 118.48 99.83 99.16 96.36 94.17 80.41 86.51 75.86 64.95 68.89 49.54 56.76 41.79 33 27.83 28.16 19.46 12.66 12.07 9.15 7.14 5.41 4.79 3.81 3.76 3.63 2.47 3.41 2.67 0.97 0.76 0.46 0.23 0.11 0.05 0.02 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1951 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.02 0.07 0.2 0.51 1.2 2.64 5.39 10.52 20.24 38.77 71.23 122.85 200.36 310.99 460.49 653.16 890.94 1172.73 1491.8 1836.74 2199.96 2580.81 2978.83 3387.81 3796.16 4192.12 4585.69 4972.55 5313.02 5586.81 5786.91 5929.93 6040.6 6139.55 6236.47 6321.63 6370.01 6341.73 6258.15 6155.79 6019.73 5816.96 5588.1 5403.85 5276.42 5176.84 5050.1 4855.35 4588.07 4283.67 3991.29 3683.53 3355.44 3009.22 2647.92 2290.44 1955 1631 1339.24 1108.04 929.87 783.31 657.16 548.85 454.47 370.43 298.74 240.11 193.39 158.33 132.03 109.73 90.11 73.16 58.72 46 34.39 23.89 14.89 8.17 4.1 2 1 0.51 0.23 0.09 0.03 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1951 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 287.64 2661.88 2751.57 2404.13 2489.71 2353.62 2346.47 2336.33 2669.47 2723.24 4917.8 6489.37 5505.42 5082.58 4633.19 4459.6 4289.29 4469.93 5167.83 4822.8 4531.5 4497.77 3848.3 3205.13 2620.65 2232.13 1976.96 2165.13 2310.69 2415.58 2555.58 2443.17 2512.51 2755.81 2769.42 2560.71 2155.64 1968.73 1867.63 1486.45 1069.07 749.35 607.27 563.45 540.98 475.8 493.22 404.18 338.63 291.71 277.77 240.13 197.56 166.74 199.39 210.69 195.57 183.03 152.14 156.15 149.62 169.6 173.92 141.34 118.91 105.08 84.26 81.24 59.87 47.65 46.48 32.58 37.47 27.38 21.7 18.46 20.19 13.19 7.18 7.4 5.86 5.07 3.98 3.88 3.03 3.27 2.99 1.55 2.36 1.79 0.56 0.45 0.24 0.1 0.04 0.01 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1952 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.02 0.07 0.21 0.57 1.43 3.26 6.91 14.36 29.11 54.98 95.83 156.96 244.29 362.73 516.32 707.43 938.26 1207.35 1504.5 1816.15 2132.71 2452.36 2776.22 3122.32 3521.56 3991.03 4507.75 5029.57 5529.18 6034.52 6603.81 7273.01 8027.52 8799.14 9491.18 9996.16 10300.53 10433.24 10408.69 10213.61 9865.86 9419.64 8864.17 8175.96 7404.01 6634.93 5963.29 5389.44 4851.87 4310.13 3767.24 3246.75 2751.93 2287.47 1866.08 1478.62 1144.93 900.77 734.26 603.7 494.2 404.15 331.99 271.88 220.78 178.56 143.44 115.38 94.46 78.17 63.42 49.67 38.14 28.92 21.76 15.85 10.7 6.43 3.32 1.52 0.66 0.3 0.14 0.05 0.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1952 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 670.82 3108.61 3763.34 5045.51 5679.3 5596.05 6119.11 5759.16 5048.09 4278.46 8208.61 10231.59 10027.53 9641.33 9137.26 8564.94 8178.37 7769.24 6983.17 6737.3 6819.42 5991.15 5425.38 5086.21 4503.03 4084.89 3776.39 3821.64 3799.39 3832.42 3664.04 3478.3 3424.08 3112.83 2925.03 2878.41 2883.44 2769.35 2354.88 2085.11 1929.56 1486.91 1187.72 972.99 959.61 922.98 925.86 843.59 848.46 659.43 540.81 466.34 436.4 369.18 281.36 209.41 215.15 193.94 159.47 133.15 105.19 112.29 191.42 213.79 162.71 127.16 106.69 98.03 80.61 79.95 60.53 46.53 46.96 34.93 39.23 27.27 21.07 17.33 18.44 11.84 6.25 6.72 5.29 4.52 3.65 3.79 2.93 3.16 2.75 1.31 2.03 1.56 0.47 0.37 0.19 0.08 0.03 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1953 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.02 0.06 0.18 0.5 1.24 2.77 5.68 11.02 22.53 45.92 86.47 148.74 240.47 370.93 541.51 740.73 953.51 1170.24 1389.78 1614.94 1847.67 2083.55 2324.12 2577.75 2852.49 3147.09 3441.57 3712.21 3951.81 4139.34 4268.76 4333.34 4348.18 4302.13 4179.25 3988.51 3741.23 3468.54 3174.8 2891.86 2660.56 2458.77 2275.94 2110.66 2000.07 1933.33 1902.62 1920.72 1983.27 2031.02 2028.89 1993.42 1949.8 1904.83 1886.26 1878.78 1865.87 1847.03 1838.38 1818.12 1748.36 1645.61 1552.54 1462.19 1328.38 1166.13 999.69 821.5 660.76 540.14 442.97 361.54 295.52 246.53 206.59 175.75 147.95 119.19 90.71 66.38 46.76 32.73 23.43 16.9 12.08 8.54 5.89 3.8 2.19 1.13 0.54 0.23 0.08 0.03 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1953 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 188.52 2037.44 2057.75 2723.9 3244.91 3193.72 3144.93 4051.99 4457.37 4377.47 5320.14 5681 5192.41 4854.77 4554.37 4080.63 3714.89 4201.22 3915.04 3264.52 2881.79 2453.7 2138.33 1943.4 1910.39 1876.55 2053.72 2102.03 2195.44 2601.01 2647.58 2415.27 2184.61 1879.41 1663.44 1372.24 1183.82 1154.63 998.67 913.04 877.65 1007.12 941.53 929.54 895.9 908.69 762.31 650.75 603.22 564.72 449.3 357.13 322.78 371.61 336.73 274.14 227.84 180.99 193.58 198.41 154.03 160.95 157.19 147.51 141.96 112.93 107.78 81.56 66.58 66.06 46.49 50.17 43.62 33.37 26.8 28.34 18.21 9.32 9.81 7.65 6.5 5.03 4.98 3.77 4.12 3.69 1.55 2.58 1.95 0.4 0.29 0.13 0.04 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1954 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.02 0.06 0.17 0.42 0.96 2.08 4.54 9.91 19.54 34.74 58.11 94.57 149.87 229.41 338.76 484.87 675.21 912.62 1195.84 1519.3 1875.81 2259 2666.14 3102.7 3564.43 4043.43 4532.95 5038.22 5575.09 6134.48 6719.42 7355.07 8055.75 8818.33 9615.8 10381.12 11005.19 11313.81 11296.05 10987.66 10485.52 9717.31 8709.18 7574.3 6451.36 5474.31 4700.69 4094.84 3559.82 3073.43 2656.49 2336.38 2054.63 1797.56 1530.84 1279.47 1081.27 969.59 908.97 885.26 879.34 881.19 895.69 903.07 865.09 790.15 697.87 574.06 438.77 322.97 233.11 164.41 115.42 84.77 67.17 54.63 43.6 34.8 28.32 22.98 18.26 14.13 10.78 8.2 6.12 4.51 3.35 2.48 1.88 1.44 1.04 0.68 0.42 0.24 0.14 0.08 0.04 0.02 0.02 0.01 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1954 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 149.39 3228.3 3465.14 2941.27 3194.28 2909.57 2771.28 2777.31 3433.45 3154.85 4686.69 5619.51 5154.96 4794.7 4535.26 4519.1 4386.49 4056.37 4582.3 4867.84 5162.84 5073.08 4348.81 3671.77 3198.21 3174.5 3311.08 3745.94 3530.16 3487.4 3448.9 3072.44 2734.22 2403.64 2090.25 1873.66 1439.02 1120.76 947.95 792.32 674.17 546.93 471.08 418.28 392.86 361.44 369.12 308.5 267.47 234.08 215.71 191.92 167.67 151.03 161.49 155.29 143.73 138.15 108.47 102.73 120.13 159.7 177.51 149.67 130.57 117.63 94.47 91 67.37 54.47 55.74 44.78 55.14 38.42 27.93 23.22 22.87 16.34 10.87 9.92 7.49 6.07 4.77 4.27 3.43 3.23 2.81 1.92 2.22 1.64 0.9 0.71 0.41 0.19 0.08 0.03 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1955 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.04 0.13 0.37 0.9 1.98 4.08 8.25 17.93 37.75 71.71 124.12 202.41 315.22 465.9 651.21 868.15 1112.78 1379.77 1662.7 1954.18 2245.92 2540.08 2843.51 3160.45 3492.98 3851.11 4259.71 4729.52 5234.83 5751.04 6234.69 6697.43 7157.06 7625.27 8063.66 8356.25 8478.56 8401.97 8098.41 7589.12 6841.4 5931.42 4945.59 4016.68 3168.99 2423.14 1805.71 1336.78 1017.87 832.9 728.99 674.79 656.23 677.08 728.91 805.4 906.52 1036.87 1167.2 1225.2 1204.99 1158.12 1095.21 983.37 840.98 701.69 564.37 447.96 365.22 300.17 246.34 203.73 172.58 145.74 124.36 104.85 83.71 62.28 44.55 30.78 20.83 14.22 9.84 6.92 4.88 3.43 2.4 1.59 1.01 0.64 0.4 0.24 0.14 0.08 0.04 0.02 0.01 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1955 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 185.42 1953.52 1845.33 2260.16 2318.87 2204 2238.85 2676.84 2390.05 2219.92 3873.16 4955.88 5037.54 5022.81 4801.58 4405.74 4142.35 4735.1 4136.73 3277.9 3031.5 2713.5 2604.41 2507.37 2425.49 2157.2 2134.44 1958.16 1783.71 1865.44 2114.05 2702.02 3001.66 2692.17 2215.66 1604.03 1293.65 1209.2 983.13 836.26 741.1 724.8 555.22 507.96 456.56 480.2 419.22 409.41 466.25 507.12 463.18 390.77 327.23 350.17 321.2 248.64 199.68 157.09 145.5 128.7 99.64 140.69 153.56 125.63 107.87 89.61 90.47 69.63 54.31 52.6 43.06 50.74 39.53 26.03 21.23 20.44 14.83 10.43 9.91 7.61 6.11 4.91 4.52 3.59 3.51 3.08 1.94 2.32 1.86 0.89 0.69 0.38 0.17 0.07 0.03 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
