Year Species MigrationType 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150 151 152 153 154 155 156 157 158 159 160 161 162 163 164 165 166 167 168 169 170 171 172 173 174 175 176 177 178 179 180 181 182 183 184 185 186 187 188 189 190 191 192 193 194 195 196 197 198 199 200 201 202 203 204 205 206 207 208 209 210 211 212 213 214 215 216 217 218 219 220 221 222 223 224 225 226 227 228 229 230 231 232 233 234 235 236 237 238 239 240 241 242 243 244 245 246 247 248 249 250 251 252 253 254 255 256 257 258 259 260 261 262 263 264 265 266 267 268 269 270 271 272 273 274 275 276 277 278 279 280 281 282 283 284 285 286 287 288 289 290 291 292 293 294 295 296 297 298 299 300 301 302 303 304 305 306 307 308 309 310 311 312 313 314 315 316 317 318 319 320 321 322 323 324 325 326 327 328 329 330 331 332 333 334 335 336 337 338 339 340 341 342 343 344 345 346 347 348 349 350 351 352 353 354 355 356 357 358 359 360 361 362 363 364 365
1949 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1344.07 6364.45 5462.8 5100.29 5937.91 5158.39 4291.72 5280.89 4781.84 4175.22 6192.15 4883.54 5239.66 4678.06 4076.39 3441.16 3394.43 3609.9 3899.69 5082.47 6316.16 6650.85 6575.94 6329.48 5821.3 5070.66 4106.93 3559.28 3143.36 2562.82 2008.43 1787.37 1785.75 1694.01 1570.98 1403.62 1374.14 934.39 656.71 636.02 610.75 410.58 405.93 442.12 467.69 440.59 386.6 318.22 317.84 333.71 280.15 215.57 161.33 114.42 103.38 91.94 103.54 93.3 74.99 69.89 50.56 107.03 114.36 88.96 69.08 60.64 46.54 30.45 19.36 14.68 14.54 9.69 6.54 6.03 6.92 6.29 3.97 4.52 3.69 1.97 1.09 0.29 0.06 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1950 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.04 0.12 0.3 0.71 1.54 3.1 5.84 10.37 17.71 29.99 51.56 89.11 152.94 262.96 446.13 723.33 1096 1537.2 2029.85 2597.85 3248.56 3954.51 4755.37 5760.67 7101.62 8759.62 10657.58 12808.46 15266.64 17948.38 20774.66 24173.56 27747.29 30674.99 32638.76 33566.98 33907.18 34299.81 34025.78 31075.93 26872.89 22795.98 18961.98 16045.68 13443.15 11130.56 9143.24 7471.87 6174.37 5167.98 4970.89 4725.93 4754.23 4748.14 4526.01 4374 4194.8 3818.92 3386.41 2980.44 2495.74 1962.34 1571.59 1256.07 971.22 798.34 734.32 692.5 564.52 496.23 400.01 248.22 171.96 146.99 115.27 73.14 59.86 59.64 48.98 36.75 28.82 31.91 36.11 29.24 19.3 12.73 10.34 9.33 7.89 7.72 6.53 4.84 4.09 3.95 3.24 3.02 2.87 2.6 2.4 2.67 2.18 1.11 0.61 0.38 0.26 0.19 0.15 0.12 0.12 0.1 0.06 0.04 0.03 0.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1950 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 816.5 6882.18 6422.34 5904.27 4729.26 4124.62 3312.77 2615.78 3132.63 2717.47 6541.72 7249.75 6417.98 5878.63 5014.63 4781.9 4283.98 4185.18 4032.2 3729.38 3696.99 3835.86 4026.09 4641.78 4705.26 4653.48 4095.85 3248.29 2515.6 1803.26 1417.41 1173.43 1209.74 1415.54 1555.79 1404.26 1433.98 1209.24 980.89 673.46 569.4 521.2 422.24 360.7 426.59 518.62 523.34 437.15 329.07 278.28 285.53 235.68 169.45 125.53 113.39 113.56 116.18 127.85 121.34 97.35 87.85 83.76 83.1 81.37 69.52 56.37 54.36 45.75 31.68 22.15 18.25 19.4 18.53 17.98 15.21 16.08 14.4 9.17 9.82 8.27 4.56 2.21 0.54 0.08 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.01 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1951 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.03 0.09 0.22 0.5 1.06 2.11 3.99 7.43 14.08 26.71 50.13 90.84 157.32 268.47 444.73 708.55 1082.08 1565.52 2139.5 2783.48 3505.34 4327.85 5246.22 6299.25 7564.74 9118.8 11010.23 13299.36 16149.78 19418.47 22624 25637.75 28476.09 30824.4 32231.44 32360.13 31585.87 30325.1 28223.11 25400.13 22340.05 19123.66 15815.43 12990.79 10805.66 8815.91 6942.89 5197.45 3937.39 3353.29 3248.6 3451.96 3556.86 3270.4 2970.23 2765.5 2726.08 2904.16 3035.69 2991.14 2666.95 2372.55 2007.82 1420.39 1018.78 900.08 812.58 707.98 612.09 496.68 330.78 217.85 174.83 160.4 135.13 114.01 103.76 112.93 133.09 131.31 106.54 80.57 73.84 76.51 65.83 43.21 25.87 17.63 13.1 9.72 6.81 4.21 2.54 1.24 0.52 0.19 0.08 0.03 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1951 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 763.88 5068.31 4466.05 3556.3 3168.18 2816.64 2149.45 2819.69 2859 2788.67 6101.08 5193.58 4174.11 3676.14 3679.13 3978.37 4242.36 4584.62 5075.45 5197.41 5099.56 5394.82 5226.46 4530.01 3847.37 2974.4 2430.96 2135.03 1772.18 1499.69 1192.19 1206.34 1466.33 1772.28 1736.95 1668.37 1294.57 965.6 700.71 586.12 480.36 370.14 324.29 377 400.58 397.4 352.33 256.41 223.56 235.92 225.3 184.4 130.07 97.82 93.33 91.37 107.21 105.66 86.71 78.96 57.11 108.5 119.42 90.72 68.43 65.87 49.14 32.96 26.5 20.6 17.2 13.52 13.53 11.5 11.62 10.46 7.1 8.47 7.04 3.65 2.03 0.59 0.11 0.03 0.03 0.07 0.09 0.08 0.07 0.02 0.01 0.01 0.01 0 0 0 0 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1952 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.03 0.09 0.24 0.61 1.52 3.79 9.36 22.72 52.91 115.4 230.57 415.89 677.92 1021.69 1456.8 1972.76 2552.52 3216.98 3994.06 4936.33 6093.55 7521.41 9167.26 11105.96 13435.14 16006.56 18678.31 21725.05 24671.25 27063.08 28974.13 29567.46 28686.46 27010.66 25390.3 23656.38 21203.43 18229.3 14404.88 10931.05 8598.58 6917.18 6048.32 5528.96 4686.53 4041.71 3255.58 2547.93 2174.27 2137.76 2218.72 2198.36 2080.05 2095.85 2246.04 2336.68 2153.64 1842.59 1531.63 1209.72 998.06 773.94 497.8 326.33 282.77 268.37 250.24 217.45 178.64 156.84 128 95.79 75.08 66.12 57.12 45.34 43.18 45.73 44.58 35.12 24.13 18.98 15.03 11.25 6.59 2.99 1.33 0.65 0.27 0.09 0.03 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1952 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2603.23 10509.94 10772.34 10991.99 9883.61 9675.89 8328.5 7913.38 7997.28 7629.93 17391.66 17217.23 14393.87 13465.07 12232.63 11545.56 10154.22 8260.67 7461.87 8091.7 8366.31 8720.93 9346.37 9337.06 9521.81 9325.14 8377.8 7232.11 6122.31 5647.4 5297.64 4617.28 3716.68 3110.63 2654.01 2326.59 1966.87 1809.88 1844.35 1886.03 1783.27 1644.32 1312.72 1072.27 878.11 839.16 840.86 767.87 654.08 677.43 676.27 603.17 481.14 335.13 299.32 286.51 230.46 182.15 128.3 96.13 95.98 82.01 195.22 234.77 177.27 152.39 110.55 119.19 91.64 75.56 59.16 52.28 39.6 28.94 24.54 16.25 13.04 10.75 10.19 7.77 7.65 7.58 5.14 6.25 5.13 2.23 1.22 0.46 0.12 0.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1953 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.02 0.07 0.18 0.42 0.91 1.82 3.54 6.81 12.88 23.91 42.76 73.16 120.68 194.24 309.23 483.84 720.46 1072.71 1571.96 2206.82 2913.74 3645.44 4364.65 5023.4 5663.72 6344.67 7102.32 8002.63 9242.27 11041.23 13330.36 15997.23 19022.5 21800.05 23914.57 25741.07 27042.47 28572.08 27229.63 22301.96 18072.71 14283.86 11046.87 8532.75 6565.48 4982.54 3656.47 2668.22 1869.51 1690.99 1603.54 1618.09 1761.29 1827.61 1963.48 2088.81 2193.79 2280.75 2398.58 2375.71 2038.15 1728.58 1496.21 1287.56 1109.03 963.54 920.01 966.65 1020.31 1070.54 866.93 625.28 560.83 483.82 308.99 197.75 223.37 225.16 170.71 137.93 96.75 88.95 100.13 92.46 62.21 39.02 30.36 28.03 26.66 27.09 21.64 14.43 11.47 7.62 6.63 4.93 3.16 2.19 1.71 0.87 0.31 0.14 0.06 0.02 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1953 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 314.7 4330.4 4463.06 4538.37 4793.95 5207.31 4457.59 3837.15 5285.69 4906.68 8465.81 8532.77 7007.93 5904.47 4838.86 4908.74 4948.17 5003.14 5139.01 5102.74 4947.3 3801.88 3528.8 3869.11 3800.68 3680.33 3398.32 2841.16 2700.96 2479.65 2077.96 1488.82 1255.02 1108.99 1163.8 1192.87 1218.35 970.38 768.64 529.91 495.12 516.31 477.45 438.72 480.46 549.1 505.92 391.47 302.79 274.3 345.74 342.33 245.44 169.06 133.79 131.38 131.87 139.8 125.51 96.29 77.45 67.36 57.71 58.95 45.87 36.7 36.73 33.47 19.98 11.13 11.18 13.46 14.55 14.44 13.66 14 13.14 8.44 9.19 7.46 3.85 1.72 0.38 0.07 0.04 0.02 0.03 0.02 0.02 0.02 0.01 0.01 0.01 0.01 0.01 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1954 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.03 0.1 0.27 0.66 1.52 3.2 6.34 11.96 21.86 38.92 68.48 119.82 206.46 345.13 555.07 827.26 1167.27 1559.6 2024.63 2593.51 3211.3 3802.05 4421.76 5192.52 6202.99 7552.88 9290.74 11175.14 13286.12 15871.12 19051.7 23040.79 27577.65 32001.14 36033.97 38777.64 38842.21 36177.96 32130.68 28165.18 24452.77 20937.44 17561.3 14486.7 11917.58 9611.84 7718.74 6152.24 4896.82 4278.8 4192.42 4091.08 3516.05 2883.83 2661.9 2545.09 2479.06 2311.76 1956.52 1470.68 1034.64 875.32 827.94 731.16 700.08 768.16 885.11 869.4 785.06 683.6 506.49 341.41 292.25 288.32 282.9 236.65 193.67 186.17 170.09 142.17 101.22 69.22 66.3 71.46 63.2 43.32 28.93 23.77 21.4 19.08 18.16 11.77 6.65 4.8 3.51 2.75 2.03 1.4 1.22 1.09 0.7 0.37 0.23 0.17 0.12 0.07 0.04 0.03 0.02 0.02 0.01 0.01 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1954 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 353.63 5020.49 3977.07 2951.27 3140.56 2948.87 3067.03 2552.6 1903.9 2369.12 5914.39 6136.28 5610.71 4930.18 4256.67 3538.62 3368.77 3482.75 4054.3 5435.3 6574.99 6599.9 5509.33 4620.21 4036.34 4079.87 4717.01 4545.2 4009.5 3571.68 3130.54 2574.17 1866.89 1482.8 1345.74 1229.61 1006.16 752.24 594.49 449.24 350.05 311.05 397.54 378.55 326.55 327.22 351.11 359.75 310.65 232.48 205.93 212.86 218.58 199.31 146.15 105.32 93.02 86.02 86.4 77.26 63.23 113.56 122.71 109.25 84.33 71.5 57.24 57.28 51.1 35.38 26.39 20.21 17.97 15.41 14.83 13.57 13.75 13.06 9.1 8.01 6.1 5.13 3.44 1.03 0.21 0.03 0.01 0.01 0.01 0.01 0.01 0.01 0 0 0 0 0 0 0 0.01 0.01 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1955 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.04 0.11 0.3 0.77 2 4.85 10.57 20.76 39.34 74.61 140.86 248.14 414.8 657.62 1008.48 1466.82 1985.26 2528.1 3072 3658.67 4362.05 5193.89 6176.67 7378.48 8770.64 10143.14 11468.07 12929.1 14392.9 15915.38 18012.65 20734.4 24587.2 26633.49 25481.8 24762.36 23726.05 22210.14 21018.05 19480.73 16806.3 13149.67 9883.9 6737.72 5745.95 4569.25 3408.22 2638.37 2090.9 1942.85 1877.37 1751.54 1559.76 1486.07 1470.51 1458.31 1604.13 1657.23 1452.74 1200.03 1083.52 1025.53 948.99 926.86 1111.78 1138.23 1069.56 1053.31 813.15 512.77 375.28 384.22 328.13 228.06 172.76 153 145.44 121.71 98.49 67.77 57.04 69.09 67.59 48.26 33.19 25.28 20.69 14.01 11.46 8.36 5.49 4.83 3.67 3.03 2.21 1.42 0.83 0.51 0.27 0.12 0.06 0.04 0.03 0.02 0.01 0.01 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1955 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 286.76 3833.33 4897.64 5148.58 4808.22 4057.94 3706.21 3353.74 2999.15 3164.08 9560.58 11837.81 10309.34 8211.03 6919.81 6288.95 5421.11 4732.65 4366.16 4398.16 4456.32 4525.53 5728.5 4994.56 4810.69 4256.52 4010.41 3590.56 3593.69 3437.54 2915.94 3305.51 3070.5 2136.65 1452.21 1093.37 1039.26 960.55 957.35 874.86 842.8 705.96 457.15 351.24 330.2 312.76 254.02 225.64 394.02 522.39 551.82 480.91 367.46 349.61 399.05 373.05 237.69 144.95 90.26 77.34 68.97 114.03 119.47 98 89.82 79.01 74.52 64.88 49.99 36.44 36.62 44.08 33.09 23.75 19.53 17.71 16.4 15.27 13.31 12.71 12.08 10.09 9 7.18 4.94 2.8 0.73 0.11 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
