Year Species MigrationType 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150 151 152 153 154 155 156 157 158 159 160 161 162 163 164 165 166 167 168 169 170 171 172 173 174 175 176 177 178 179 180 181 182 183 184 185 186 187 188 189 190 191 192 193 194 195 196 197 198 199 200 201 202 203 204 205 206 207 208 209 210 211 212 213 214 215 216 217 218 219 220 221 222 223 224 225 226 227 228 229 230 231 232 233 234 235 236 237 238 239 240 241 242 243 244 245 246 247 248 249 250 251 252 253 254 255 256 257 258 259 260 261 262 263 264 265 266 267 268 269 270 271 272 273 274 275 276 277 278 279 280 281 282 283 284 285 286 287 288 289 290 291 292 293 294 295 296 297 298 299 300 301 302 303 304 305 306 307 308 309 310 311 312 313 314 315 316 317 318 319 320 321 322 323 324 325 326 327 328 329 330 331 332 333 334 335 336 337 338 339 340 341 342 343 344 345 346 347 348 349 350 351 352 353 354 355 356 357 358 359 360 361 362 363 364 365
1950 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.02 0.06 0.19 0.54 1.37 3.15 6.64 13.03 24.06 42.36 71.79 119.68 199.15 323.7 501.27 739.91 1055.36 1462.59 1989.19 2690.84 3509.77 4337.9 5209.88 6161.71 7034.86 7818.41 8641.99 9360.99 9976.38 10593.89 11318.52 12223.66 13940.57 16203.23 17885.23 19660.67 22053.52 24105.29 24750.34 24582.31 24550.65 24404.17 22900.13 21426.43 19588.24 17705.13 16162.46 14992.59 13464.07 11109.88 10359.93 9061.6 7947.89 7641.64 7087.4 7016.8 6941.85 7019.93 6684.21 6209.07 5624.61 4966.06 4276.73 3530.24 2880.55 2343.09 1946.74 1627.87 1326.5 1158.83 1071.98 983.26 966.26 956.81 885 782.19 625.77 507.27 449.78 384.69 379.28 342.72 305.21 285.31 263.43 249.96 221.52 199.45 169.81 157.74 134.21 105.37 87.4 73.76 68.83 65.03 63.15 54.83 48.53 47.46 42.18 36.68 31.99 29.49 26.31 23.58 18.82 15.27 13.06 9.48 7.06 5.88 5.05 4.48 4.2 3.6 3.01 2.68 2.36 1.97 1.44 0.94 0.59 0.36 0.21 0.13 0.07 0.03 0.02 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1950 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 178.8 2335.53 2812.88 2711.34 2964.79 3115.58 3233.58 3469.93 2964.85 3572.36 6128.56 7998.03 7517.13 8162.36 8218.12 7737.35 7096.22 7180.74 6806.4 6614.35 6380.29 6632.27 7120.04 7894.47 8950.37 9628.2 9804.78 10946.26 9663.83 7769.22 6193.31 5110.76 5117.52 5378 5469.28 5047.92 5300.55 5384.49 5509.83 5744.08 5003.34 4942.44 4613.06 4565.68 4626.91 4311.53 4109.76 3859.1 3315.06 2707.41 2014.24 1712.79 1602.84 1708.77 1652.74 1652.86 1321.5 1130.32 1003.59 854.93 660.03 540.94 415.56 469.97 486.23 553.77 594.16 547.63 563.08 588.39 479.03 351.92 271.27 231.88 222.84 183.74 184.35 152 134.3 130.83 103.53 106.33 76.58 58.31 47.38 45.47 36.12 30.32 27.84 22.83 19.38 15.44 13.27 10.04 9.98 8.98 6.18 6.97 5.42 3.31 2.68 1.63 0.82 0.42 0.22 0.12 0.06 0.03 0.01 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1951 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.02 0.09 0.29 0.83 2.07 4.66 9.67 18.94 35.85 66.02 117.15 198.83 326.27 520.89 796.64 1160.4 1607.79 2117.54 2690.99 3391.02 4284.57 5267.16 6177.76 7059 7867.84 8840.6 10276.11 11784.02 13130.98 14644.85 15732.15 16774.86 18529.96 19465.07 19723.95 20131.72 20210.92 21017.09 21114.25 19740.69 18443.22 17083.33 16453 16267.83 15532.81 15225.26 14668 13365.13 12193.28 10570.61 8418.33 6786.01 5711.12 5348.25 5184.92 4923.32 4873.88 4716.65 4518.64 4459.78 4376.94 4348.36 4464.27 4565.75 4477.99 4338.1 3845.63 3318.92 2826.88 2276.83 1995.47 1724.92 1546.29 1546.09 1396.35 1190.78 1066.49 901.16 709.96 580.66 450.77 390.54 340.93 286.53 260.04 232.97 216.43 195.07 178.2 157.39 144.01 127.27 99.46 81.07 69.4 62.4 56.17 51.1 43.07 35.94 33.54 29.06 24.03 20.22 18.01 15.9 13.82 11.15 9.09 8.08 6.42 5.17 4.87 4.61 4.16 3.94 3.39 2.78 2.4 1.98 1.5 0.99 0.59 0.35 0.21 0.12 0.07 0.04 0.02 0.01 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1951 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 201.41 1946.38 1664.68 1890.58 2062.09 2169.45 2482.43 2328.93 2823.31 3982.25 8501.49 11463.72 11117.16 10375.78 9217.49 8783.96 10954.95 12611.04 13592.68 13684.44 13185.16 12997.61 12064.59 10409.75 8050.53 6170.93 6115.21 6601.01 7483.78 8010.02 7427.29 6575.19 6398.07 7127.69 7144.1 7304.22 7168.92 7158.14 7107.1 5955.57 4382.98 3033.43 2149.44 2140.7 1976.32 1811.79 1853.35 1674.36 1443.05 1204.43 1119.62 998.66 980.66 903.55 1009.04 920.05 860.98 770.21 710.3 551.03 409.18 650.48 856.67 816.84 677.9 534.32 429.7 444.99 418.1 333.46 259.48 212.44 189.09 175.6 145.49 146.09 121.81 103.04 104.07 79.28 84.99 67.76 53.2 42.28 40.08 30.06 22.21 22.3 17.25 13.39 10.95 10.04 7.97 7.53 6.8 4.78 5.75 4.56 2.64 2.38 1.62 0.9 0.47 0.24 0.13 0.07 0.03 0.02 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1952 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.03 0.11 0.35 0.97 2.37 5.18 10.42 19.79 36.21 64.97 115.14 199.99 334 532.3 807.92 1166.86 1626.31 2228.12 2997.31 3863.87 4705.78 5462.61 6131.59 6847.3 7734.92 8557.2 9091.93 9485.04 9532.18 9488.99 9798.35 10190.63 10707.17 11654.98 12748.08 14159.99 15310.58 15446.73 15414.84 15297.29 15318.74 15335.93 14532.5 13739.22 13063.55 11731.43 10440.25 9299.21 7790.42 6332.26 5532.62 5274.9 4965.37 4502.32 4240.77 4074.99 3921.29 3917.15 3933.84 3917.48 3944.95 3994.44 3990.72 3997.63 3771.9 3365.62 2960.37 2496.39 2156.21 1815.42 1542.75 1446.24 1327.14 1188.64 1151.25 1110.01 999.23 882.23 725.3 615.63 528.9 409.6 329.48 263.96 222.03 197.49 171.65 147.03 130.83 126.66 119.77 107.64 94.71 76.52 63.14 57.55 51 42.74 38.71 35.72 31.44 27.3 23.57 20.4 17.43 15.19 13.49 12.06 10.59 9 7.62 6.5 5.53 4.78 4.16 3.63 3.23 2.94 2.58 2.09 1.65 1.28 0.95 0.66 0.44 0.28 0.17 0.1 0.07 0.04 0.02 0.01 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1952 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 645.89 3131.24 3256.32 3969.81 3854.18 4603.55 5546.85 5991.01 5644.92 4702.56 10917.66 16002.73 17311.29 16597.65 17241.49 16429.72 16663.53 16411.67 17592.22 18506.04 17628.13 16242.94 15831.87 15055.58 13997.62 13634.94 12713.32 13117 14959.5 13241.3 11830.71 10730.43 9220.64 8202.79 7265.42 7203.54 7600.66 8371.85 8140.43 7662.66 7044.61 5121.05 4099.63 3883.48 4062.07 4084.22 3789.48 3619.9 3485.92 2912.63 2376.87 1948.81 1793.93 1594.46 1447.17 1163.1 1086.85 789.96 629.39 499.27 466.16 392.49 678.02 839.43 862.72 741.4 612.13 536.12 446.99 480.97 453.26 323.4 261.68 230.03 199.14 171.65 138.66 136.85 103.04 80.48 79.97 63.54 70.19 54.9 47.09 39.87 38.16 28.71 20.27 18.31 14.63 12.13 9.64 8.56 6.73 6.4 5.46 3.61 4.28 3.56 2.19 1.91 1.36 0.87 0.53 0.32 0.19 0.11 0.06 0.03 0.02 0.01 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1953 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.04 0.14 0.4 1.03 2.42 5.06 9.6 17.15 29.73 51.1 87.4 147.17 240.1 376.15 563.43 806.53 1110.76 1487.06 1964.51 2600.43 3357.03 4122.41 4865.26 5657.18 6541.89 7802.77 9339.7 10422.78 11484.54 13033.61 14266.22 16107.92 18508.84 19607.8 19870.95 20397.82 20459.39 20233.05 20774.77 21986.04 21289.64 19765.68 18795.02 17180.18 16144.02 16390.66 15813.91 14622.42 13274.18 12174.11 10999.14 9215.7 8773.46 8732.1 8823.16 9273.32 8794.95 8308.02 6811.73 5670.72 5066.22 3742.87 3064.57 2305.79 1823.97 1401.9 1211.67 1085.8 983.12 984.85 976.17 971.47 959.89 895.12 775.08 643.54 491.88 372.08 258.68 178.21 139.76 125.25 110.11 95.04 79.42 66.46 59.58 59.07 56.22 49.39 44.67 37.09 33.58 34.43 33.75 32.7 30.77 27.74 24.5 22.17 20.16 17.05 14.9 13.46 11.09 8.94 7.42 5.89 4.82 3.98 3.52 3.12 2.81 2.83 2.68 2.31 2.02 1.66 1.26 0.93 0.66 0.41 0.24 0.13 0.07 0.03 0.01 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1953 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 94.65 1187.51 1331.83 1765.26 2335.38 2616.47 2888.09 2907.11 4336.61 5817.54 7752.01 8085.64 8636.89 8856.54 8660.7 8398.41 9835.05 10973.44 10902.2 9132.05 7841.47 6771.88 6019.59 6130.25 5649.62 5392.73 6101.65 5870.21 5828.35 6689.92 7085.29 6339.83 5254.41 4610.25 3951.26 3897.93 3707.74 3773.42 4073.41 4198.7 4697.24 6369.04 6375.03 5929.6 5675.81 5267.58 4757.85 3652.18 3208.65 2576.79 2063.19 1939.66 2148.63 2106 1991.64 1512.78 1163.36 896.77 910.08 911.61 768.79 948.09 1063.54 1025.03 946.03 785.12 636.78 650.12 660.01 570.55 438.72 274.46 217.8 201.16 163.7 175.31 139.03 112.62 119.74 90.36 99.75 77.57 63.47 54 57.23 42.17 27.27 24.96 18.64 14.19 10.95 10.49 8.49 8.4 7.77 5.29 6.09 4.91 2.89 2.43 1.44 0.78 0.32 0.13 0.07 0.03 0.02 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1954 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.05 0.14 0.36 0.85 1.83 3.63 6.92 12.92 23.9 43.18 76.16 131.38 221.54 362.67 578.42 902.25 1368.13 1998.48 2784.65 3782.41 5017.09 6319.33 7623.61 9012.22 10383.34 11625.42 12907.51 14306.48 16096.54 17284.88 18313.52 19998.03 21657.98 22429.55 21784.39 21436.29 20650.38 19684.13 19111.46 17682.81 15481.24 13822.7 12465.42 12259.76 11569.68 11156.78 9433.62 8257.09 7562.53 7218.58 6723.13 6937.62 6899.09 7074.27 7266.86 6583.58 6090.96 5700.12 5605.6 5160.61 4940.48 5021.54 4729.9 4541.92 4268.19 3827.29 3483.76 2879.37 2459.7 2235.24 2099.14 2032.92 2066.55 1847.79 1601.41 1300 959.58 709.33 549.2 422.96 386.26 320.86 276.28 236.82 184.38 173.15 152.07 140.31 120.89 107.77 105.1 86.28 77.14 66.01 56.9 56.08 57.67 51.89 45.67 43.49 37.93 34.17 29.08 24.17 20.56 16.09 12.9 10.53 8.68 7.47 6.17 5.35 4.74 4.23 3.81 3.24 2.67 2.23 1.81 1.27 0.77 0.47 0.28 0.16 0.08 0.04 0.02 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1954 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 92.44 2330.17 2153.33 2445.89 2627.28 2765.58 2923.58 2834.63 3897.9 4899.66 8074 9303.36 9740.46 9324.56 9262.82 9905.96 11644.25 11671.53 12375.75 14661.73 16246.92 15472.52 13744.97 12486.22 10865.22 9617.7 11338.97 11027.44 10234.26 10299.46 9279.22 7936.06 6388.46 5409.39 4991.57 5493.61 5341.15 4671.22 3750.01 3155.53 2977.64 2293.33 1665.5 1584.92 1434.74 1412.94 1366.41 1119.88 918.54 777.17 702.55 653.91 685.39 695.38 741.8 659.44 659.24 647.92 553.64 435.25 401.7 788.66 1059.39 1041.1 887.41 698.3 544.7 532.43 476.14 363.35 305.61 287.06 288.32 255.27 186.65 158.42 121.78 104.77 101.64 72.99 70.64 63.49 58.21 53.21 49.71 35.86 27.03 26.36 20.93 14.8 11.74 10.04 8.22 7.27 6.11 5.15 5.69 4.57 2.62 2.29 1.7 1.05 0.53 0.27 0.14 0.07 0.03 0.02 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1955 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.05 0.17 0.5 1.28 2.9 5.97 11.61 21.62 38.85 67.17 111.48 177.58 272.08 401.71 572.31 791.07 1073 1450.24 1965.51 2589.7 3240.62 3889.09 4607.11 5485.43 6825.86 8544.38 9972.55 11403.07 13299.67 14832.47 16915.31 19510.09 20705.99 20832.07 21077.79 20722.47 20086.64 20347.58 21517.93 21091.47 19796.31 18969.56 17448.38 16428.68 16577.22 15764.3 14156.04 12434.11 11051.05 10357.55 8241.8 7757.99 7647.01 7692.79 7950.75 7574.32 7643.92 6736.69 6114.88 6053.83 5069.54 4732.65 3726.29 3026.87 2282.86 1960.02 1636.69 1348.56 1193.78 1090.38 1086.55 1134.65 1148.56 1069.87 917.57 687.87 517.72 381.05 285.63 241.59 219.14 222.85 203.66 184.92 144.3 128.32 122.71 114.93 114.6 99.83 83.49 69 65.13 63.93 66.23 61.43 58.86 52.38 46.89 41.06 33.81 30.55 24.49 21.93 17.5 13.37 11.14 7.83 5.83 4.91 3.84 3.21 3.03 2.89 2.62 2.24 1.9 1.53 1.22 0.79 0.49 0.31 0.17 0.08 0.04 0.02 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1955 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 79.03 937.3 1169.4 1258.03 1375.77 1493.18 1775.66 1940.42 1729.52 2210.95 4651.87 7545.26 8387.6 10048.65 10154.77 10165.92 11130.66 13650.25 12168.34 9833.78 9112.01 8241.97 8483.27 9175.81 8640.54 7274.51 6101.35 6005.42 5213.27 5361.53 7131.24 8953.73 8728.06 7023.99 5688.76 4526.74 4586.82 4587.78 4403.37 4637.27 4722.43 4590.09 3455.19 2968.48 3133.06 3167.56 3047.48 2845.19 3058.42 2884.16 2297.37 2315.83 2160.17 2040.49 1767.57 1622.69 1205.91 943.44 748.7 654.36 561.86 1019.35 1086.84 935.77 800.43 708.7 680.13 565.77 562.09 543.94 461.84 336.25 232.04 169.03 145.09 126.41 129.69 112.34 102.4 99.75 83.4 87.1 71.19 58.3 50.81 48.94 40.48 31.78 28.61 23.61 19.09 14.38 11.96 9.46 9.06 8.1 5.54 6.29 5.07 2.82 2.16 1.42 0.7 0.32 0.16 0.08 0.04 0.02 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
