Year Species MigrationType 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150 151 152 153 154 155 156 157 158 159 160 161 162 163 164 165 166 167 168 169 170 171 172 173 174 175 176 177 178 179 180 181 182 183 184 185 186 187 188 189 190 191 192 193 194 195 196 197 198 199 200 201 202 203 204 205 206 207 208 209 210 211 212 213 214 215 216 217 218 219 220 221 222 223 224 225 226 227 228 229 230 231 232 233 234 235 236 237 238 239 240 241 242 243 244 245 246 247 248 249 250 251 252 253 254 255 256 257 258 259 260 261 262 263 264 265 266 267 268 269 270 271 272 273 274 275 276 277 278 279 280 281 282 283 284 285 286 287 288 289 290 291 292 293 294 295 296 297 298 299 300 301 302 303 304 305 306 307 308 309 310 311 312 313 314 315 316 317 318 319 320 321 322 323 324 325 326 327 328 329 330 331 332 333 334 335 336 337 338 339 340 341 342 343 344 345 346 347 348 349 350 351 352 353 354 355 356 357 358 359 360 361 362 363 364 365
1949 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.02 0.06 0.17 0.43 0.99 2.06 3.95 7.21 12.81 22.05 37.07 60.75 95.87 145.98 214.79 305.92 422.99 569.45 751.55 972.88 1237.72 1560.78 1950.68 2406.35 2915.98 3487.57 4116.38 4787.43 5499.01 6302.12 7284.46 8586.42 10159.69 11952.99 13892.39 16102.21 18680.69 21499.01 24083.6 26232.34 28023.58 29792.29 31493.88 33003.33 33618.4 32952.75 31096.41 28197.69 24598.6 20362.21 15791.64 11561.79 7863.48 4895.46 2866.09 1650.59 957.58 530.81 275.12 132.85 58.55 26.91 15.57 9.34 6.01 5.18 5.98 7.06 8.62 11.49 14.01 14.15 14.59 19.87 23.76 19.49 14.2 13.57 12.31 8.7 4.76 2.52 1.55 0.52 0.12 0.03 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1949 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 671.06 2668.61 2640.41 2145.03 2177.95 2148.85 1895.63 1671.88 1528.83 1505.35 2451.02 1867.77 1882.18 1403.81 1086.32 833.08 617.24 596.79 751.99 1062.57 1283.06 1304.27 1183.07 854.33 612.24 565.97 598.63 513.01 407.91 414.8 496 462.57 349.83 229.69 235.03 271.6 252.37 145.49 96.51 81.6 86.59 65.67 94.53 78.7 55.55 48.76 38.93 42.41 40.03 31.43 23.16 24.6 21.75 13.17 9.18 7.42 6.97 5.86 5.25 4.85 4.64 8.94 8.24 6.16 5.45 2.91 0.59 0.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1950 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.03 0.09 0.25 0.64 1.47 3.08 6.01 11.08 19.56 33.3 54.79 86.71 132.66 196.08 279.95 389.65 531.01 709.89 927.5 1187.27 1482.15 1804.39 2155.86 2511.72 2876.65 3299.27 3795.28 4423.1 5310.35 6530.68 8062.81 9777.68 11648.22 13785.06 16219.53 18887.99 21988.92 25444.61 29198.33 32852.38 35841.96 37591.62 37311.62 34689.63 30577.11 26202.06 22054.39 18107.67 14376.1 11046.61 8381.57 6487.29 5330.67 4719.79 4332.38 3900.03 3500.88 3036.6 2461.92 1982.68 1552.95 1055.24 616.36 357.95 209.85 121.4 78.04 60.95 58.2 65.83 75.75 64.33 43.85 37.12 33.82 23.89 15.01 11.71 8.41 4.16 1.51 0.47 0.16 0.06 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1950 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 376.88 2160.16 2555.16 2534.71 2421.97 1826.98 1369.48 1269.04 1004.48 904.8 2562.26 2729.7 2757.89 2472.15 2032.21 1794.15 1519.41 1363.55 1056.77 991.29 1000.93 1118.45 1083.45 1100.52 843.44 697.81 570.45 528.6 440.6 294.13 194.26 213 304.11 358.28 297.91 204.91 216.54 267.97 239.24 141.43 86.7 68.67 61.85 60.78 71.75 78.49 62.93 56.01 50.16 43.03 34.73 21.55 18.89 23.4 22.22 11.96 7.79 8.53 7.65 6.54 6.27 6.33 6.74 7.68 5.34 4.43 4.89 2.76 0.42 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1951 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.03 0.1 0.28 0.67 1.47 3 5.78 10.59 18.66 31.74 52.04 84.56 135.62 210.96 313.96 446.42 605.11 797.38 1031.52 1300.66 1589.92 1908.71 2259.76 2679.65 3188.49 3728.64 4327.48 5076.19 6085.25 7448.84 9217.16 11381.21 13904.21 16739.98 19743.15 22659.41 25472.45 28228.26 30617.97 31980.59 31743.81 30015.59 26998.96 22809.57 18327.79 14524.3 11558.83 9097.79 6953.4 5236.09 3988.25 3085.3 2420.03 1823.34 1224.26 741.01 414 210.13 107.5 56.13 29.29 18.89 14.02 10.42 9.35 11.12 14.01 18.37 25.33 35.48 40.42 43.39 53.78 55.2 37.38 24.96 23.09 16.93 8.82 3.74 1.68 0.96 0.4 0.12 0.03 0.01 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1951 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 422.97 1953.05 1613.24 1441.98 1137.14 999.26 949.02 901.99 1101.25 1440.72 2895.6 2350.73 1681.25 1335.01 1143.85 1120.42 909.3 771.88 900.65 1060.28 1217.45 1356.45 1300.65 893.98 567.75 377.67 349.43 364.63 306.67 228.52 267.37 320.21 348.44 343.02 270.23 245.8 290.96 271.4 169.81 88.16 57.02 58.93 55.56 64.2 59.65 44.51 39.46 32.11 28.15 26.6 19.98 15.22 16.31 16.07 9.67 6.98 7.77 8.2 6.93 6.2 5.04 9.04 10.99 7.01 5.96 6.32 3.62 1.08 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1952 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.04 0.1 0.26 0.6 1.27 2.49 4.53 7.6 11.95 18.61 29.38 46.85 74.96 120.17 190.56 294.34 436.59 613 842.48 1148.91 1561.05 2115.93 2832.93 3695.45 4650.61 5651.68 6689.18 7790.25 9097.71 10871.47 13297.03 16402.48 19880.83 23225.74 25987.3 27886.99 28717.81 28143.85 25960.53 22455.79 18368.4 14681.64 11729.04 9464.82 7931.64 6790.31 5731.55 4758.24 3902.53 3081.82 2563.79 2361.27 2036.83 1596.73 1201.61 852.41 581.22 375.07 230.9 136.87 87.08 71.72 64.96 59.16 63.83 72.88 66.47 49 33.7 18.41 9.02 4.66 2.59 1.06 0.28 0.07 0.02 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1952 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 933.05 3688.86 4378.2 3269.63 2699.09 2658.12 2164.21 2086.49 2149.26 2306.94 5824.94 6454.03 6575.82 6286.23 5785.91 5528.81 4972.37 4289.22 4364.64 4686.58 4025.97 3364.44 2928.6 2634.22 2259.25 1811.28 1670.14 1637.44 1564.78 1415.68 1292.64 1142.62 814.4 611.23 551.7 585.59 503.77 378.22 387.34 471.64 441.39 331.55 278.48 303.31 342.6 311.76 231.08 156.77 121.05 115.84 109.74 114.22 103.73 73.52 59.79 39.55 33.96 28.28 20.81 16.49 17.97 16.88 25.38 19.15 14.8 14.49 12.4 11.17 9.99 9.37 9.2 6.47 5.87 5.32 2.48 0.58 0.07 0.02 0.01 0.01 0.01 0.01 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1953 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.04 0.12 0.32 0.75 1.65 3.36 6.39 11.61 20.13 33.04 52.54 81.03 122.19 179.26 260.28 364.32 500.21 669.21 859.02 1062.22 1297.48 1560.78 1854.24 2128.12 2356.49 2539.69 2728.63 2984.09 3452.3 4125.73 5162.01 6480.2 8031.31 9794.64 11522.38 12938.06 13916.51 14416.58 14624.69 14630.86 14438.27 14028.4 13372.58 12354.41 10825.71 9050.99 7209 5425.87 3924.44 2564.67 1452.99 752.8 368.64 178.91 79.46 29.74 8.87 2.74 1.15 0.48 0.18 0.1 0.07 0.07 0.09 0.19 0.39 0.72 1.3 2.12 2.9 3.85 5.53 8.31 10.29 9.14 9.38 12.1 13.16 11.55 9.07 9.33 9.08 5.48 2.7 1.25 0.66 0.46 0.37 0.21 0.13 0.12 0.07 0.05 0.03 0.02 0.01 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1953 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 131.53 1469.37 1520.11 1379.89 1735.25 1770.02 1655.08 2134.19 2335.56 1933.54 3457.33 3202.32 2867.34 2354.47 1777.9 1567.85 1345.34 1074.12 876.23 864.09 904.67 944 1103.44 949.98 825.05 606.08 437.02 380.01 408.03 422 356.66 324.99 309.65 252.29 198.42 159.05 152.24 166.52 154.3 101.1 75.66 68.67 73.85 86.81 94.94 81.98 53.95 53.42 45.09 43.15 41.51 32.42 24.6 27.42 25.84 14.18 8.71 10.11 8.99 7.11 6.44 5.45 5.29 5.72 3.51 2.88 3.87 1.63 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1954 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.02 0.06 0.19 0.5 1.19 2.57 5.12 9.48 16.62 27.92 44.95 70.19 106.73 157.98 227.66 319.44 438.43 588.5 772.93 997.61 1261.96 1562.49 1892.31 2257.85 2659.49 3096.03 3581.07 4171.89 4954.05 6016.33 7263.69 8705.44 10331.3 12258.02 14544.11 17050.73 19483.49 21744.84 23850.09 26024.55 28229.18 30142 30988.2 30436.86 28686.81 25885.76 22432 18517.1 14424.63 10703.34 7573.6 5289.02 4000.35 3533.5 3432.06 3179.72 2722.05 2216.2 1805.62 1353.85 835.27 460.52 269.52 143.39 70.26 36.42 22.83 16.52 14.26 13.93 11.6 8.53 6.66 5.85 4.78 3 1.81 1.82 1.63 1.08 0.63 0.55 0.67 0.67 0.55 0.43 0.4 0.43 0.41 0.29 0.17 0.06 0.02 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1954 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 142.09 1180.66 1091.18 883.68 1133.57 1036.24 951.96 932.23 718.99 681.48 2328.34 2546.75 2659.73 2307.13 1641.67 1220.91 989.25 791.07 675.25 920.75 1191.11 1300.38 1176.24 1044.07 735.14 553.99 531.32 554.84 615.54 534.6 420.41 434.66 471.94 361.18 262.92 149.29 151.22 145.61 110.95 77.55 58.53 36.68 47.78 51.44 52.88 53.4 38.7 35.22 32.33 30 27.74 21.05 16.73 17.34 17.01 10.07 6.25 6.13 5.14 4.03 3.86 7.23 8.49 8.07 5.36 4.36 5.08 2.94 0.6 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1955 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.03 0.09 0.22 0.5 1.03 1.98 3.61 6.3 10.97 19.02 32.84 54.17 84.73 128.42 190.8 276.15 385.04 516.31 678.9 884.32 1156.87 1510.72 1965.28 2454.13 3006.07 3589.79 4238.85 5028.88 5946.81 6942.42 8108.01 9550.35 11295.81 13148.77 14925.84 16422.59 17346.26 17554.72 16902.96 15539.69 13526.28 11256.88 9499.91 7932.36 6318.12 4830.7 3444.43 2388.28 1605.05 1109.13 828.55 646.51 495.6 327.69 186.77 102.72 53.45 23.88 9.97 3.86 1.28 0.45 0.14 0.03 0.01 0.01 0.03 0.07 0.16 0.22 0.29 0.64 1.7 3.33 4.68 5.63 6.45 4.98 2.66 1.08 0.65 0.57 0.3 0.13 0.07 0.05 0.03 0.02 0.02 0.01 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1955 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 204.43 3105.28 2850.43 2285.18 2326.47 2010.11 1830.17 1604.18 1646.99 1723.3 4599.31 4217.91 3674.49 3127.04 2658.18 2445.21 2416.4 2381.47 2191.23 1828.71 1552.38 1422.56 1487.64 1099.03 825.49 715.05 801.38 838.45 801.41 735.36 640.29 700.31 496.37 408.11 355.57 274.37 209 202.44 224.44 204.91 160.5 118.81 97.87 134.9 134.94 77.87 47.55 41.03 82.32 82.97 88.43 94.48 66.17 60.72 55.76 49.67 45.58 28.12 16.2 16.36 12.06 10.48 7.85 8.99 8.36 7.38 6.86 6.3 5.81 5.87 3.37 3.72 5.64 2.96 0.77 0.04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
