Year Species MigrationType 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150 151 152 153 154 155 156 157 158 159 160 161 162 163 164 165 166 167 168 169 170 171 172 173 174 175 176 177 178 179 180 181 182 183 184 185 186 187 188 189 190 191 192 193 194 195 196 197 198 199 200 201 202 203 204 205 206 207 208 209 210 211 212 213 214 215 216 217 218 219 220 221 222 223 224 225 226 227 228 229 230 231 232 233 234 235 236 237 238 239 240 241 242 243 244 245 246 247 248 249 250 251 252 253 254 255 256 257 258 259 260 261 262 263 264 265 266 267 268 269 270 271 272 273 274 275 276 277 278 279 280 281 282 283 284 285 286 287 288 289 290 291 292 293 294 295 296 297 298 299 300 301 302 303 304 305 306 307 308 309 310 311 312 313 314 315 316 317 318 319 320 321 322 323 324 325 326 327 328 329 330 331 332 333 334 335 336 337 338 339 340 341 342 343 344 345 346 347 348 349 350 351 352 353 354 355 356 357 358 359 360 361 362 363 364 365
1948 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1241.14 8799.2 9253.08 11381.94 9902.2 8312.98 6541.02 4954.08 4230.11 4003.07 9343 7730.59 6488.5 5770.65 5149.64 4974.46 4434.89 4360.74 4431.3 4587.59 4840.63 4590.58 4707.05 4839.06 4597.75 4310.58 3694.37 3800.82 4972.95 4698.89 4356.23 3794.93 3035.88 2687.88 2532.6 2129.44 1758.18 1616.76 1680.44 1640.87 1523.77 1477.28 1353.54 1024.29 754.52 657.99 648.04 559.58 442.94 433.37 510.15 477.99 372.22 277.05 260.46 320.42 301.95 208.75 136.33 90.85 88.6 84.92 135.46 143.01 118.3 105.1 83.05 78.48 68.24 53.09 42.57 45.87 45.22 30.17 25.26 18.55 16.08 12.93 12.5 10.63 10.81 10.21 6.55 7.31 6.29 3.4 1.78 0.47 0.08 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1949 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.05 0.13 0.33 0.77 1.64 3.29 6.28 11.61 21.2 37.92 65.89 110.4 178.69 278.72 417.78 602.46 841.41 1146.03 1538.81 1999.23 2522.91 3107.34 3796.79 4647.67 5660.43 6721.63 7781.98 8954.75 10479.84 12524.91 15353.45 18923.83 23056.29 27733.9 32690.22 37790.21 42339.37 45254.64 46084.69 43598.51 37110.86 28521.86 20887.65 15818.24 12631.83 10047.21 7685.05 5731.03 4435.69 3881.4 3800.33 3789.14 3548.65 3387.27 3248.77 2746.98 2197.95 2009 2004.08 1761.74 1476.66 1337.78 1144.29 903.28 766.68 813.84 904 930.69 923.68 711.62 414.55 273.72 200.22 161.33 135.84 87.61 73.03 77.01 90.23 95.35 83.23 63.61 55.42 60.57 54.06 37.04 24.74 17.52 15.12 13.21 11.09 7.93 3.87 1.53 0.45 0.09 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1949 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1457.52 5955.8 5324.82 4497.91 4461.32 5078.62 4386.41 3576.16 3091.75 2741.3 4255.76 3748.98 4353.15 4023.54 3959.77 3654.68 2906.89 2816.99 3023.33 3817.11 4682.66 5287.79 5132.95 4384.47 3421.32 2968.34 2679.34 2239.58 1823.8 1650.98 1704.72 1683.75 1540.34 1391.19 1168.32 777.6 657 558.29 564.23 501.02 399.62 334.87 491.83 419.02 343.38 247.11 234.41 277.55 271.26 211.88 142.01 109.15 104.45 92.61 101.95 90.17 74.85 67.58 49.65 48.92 40.39 75.35 75.03 63.24 47.64 32.44 22.83 17.87 15.95 13.69 13.38 9.03 6.55 6.82 5.08 5.37 4.36 2.38 1.26 0.34 0.06 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1950 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.02 0.07 0.18 0.45 1 2.05 3.95 7.23 12.79 21.97 36.76 59.92 95.02 149.26 232.96 356.13 538.87 813.61 1202.29 1707.35 2295.69 2932.74 3643.2 4449.75 5356.88 6467.74 7866.62 9695.47 12012.54 14800.38 18144.52 21871.29 25466.07 28761.09 32012.14 34886.35 36722.39 37294.87 36684.11 35278.38 33032.79 29906.72 26305.84 22353.81 18447.64 15624.71 13567.22 11266.5 9123.44 7471.25 6195.49 5427.03 5183.8 5026.38 4982.5 4793.43 4349.56 3792.7 3651.16 3787.83 3499.9 2690.29 2161.27 1855.66 1400.82 1046.5 966.37 979.81 946.77 826.95 699.95 479.93 325.25 239.77 196.11 162.32 119.75 107.75 96.54 71.44 45.4 32.71 39.41 41.53 30.43 20.04 14.7 13.57 13.3 13.23 12.18 8.52 6.54 5.77 4.23 4.42 4.12 3.2 2.62 2.92 3.38 2.26 1.56 1.43 1.11 0.69 0.42 0.33 0.27 0.25 0.19 0.14 0.14 0.08 0.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1950 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 803.14 5431.16 5579.65 5420.86 3925.98 2765.31 2939.5 2335.89 1877.92 1795.47 4605.89 4836.81 4528.94 4522.47 4437.39 4773.09 4669.96 4630.18 4327.31 3925.91 3659.58 3944.48 3996.91 4039.81 3228.53 2892.28 2704.69 2203.75 1584.25 1031.41 861.91 905.45 1099.69 1274.22 1316.26 1000.23 792.09 634.41 620.93 533.33 413.41 330.51 348.96 400 386.03 336.56 288.7 272.97 326.2 280.33 154.62 93.15 80 89.37 103.29 106.45 106.34 80.94 70.18 63.99 58.76 60.48 51.02 44.84 46.93 41.5 27.2 18.09 15.1 14.17 12.87 13.58 13.46 13.89 13.38 9.49 9.41 7.69 4.32 1.91 0.31 0.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1951 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.04 0.11 0.29 0.68 1.43 2.78 5.18 9.29 16.04 27.03 45.36 75.01 122.34 195.22 301.03 461.32 703.85 1053.99 1532.43 2141.52 2868.3 3701.78 4660.61 5768.05 7011.39 8452.45 10236.73 12488.05 15272.02 18689.71 22881.31 27306.61 30839.87 33149.41 34584.79 35365.56 35263.21 33749.98 31110.22 27986.39 24591.83 21513.57 18853.6 16133.27 13491.4 11176.08 8996.91 6995.01 5455.06 4413.27 3974.58 3998.99 3971.53 3837.45 3525.81 2970.67 2628.3 2574.45 2715.11 2656.44 2317.41 2272.01 2114.88 1669.21 1313.41 1175.59 1102.07 976.17 820.31 634.14 418.66 274.68 228.51 212.75 182.63 133.33 103.96 125.49 155.3 147.45 115.11 93.93 100.86 100.09 74.11 47.44 33.84 28.09 24.76 20.98 16.1 10.09 5.58 3.49 2.24 1.27 0.51 0.19 0.08 0.04 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1951 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 814.94 4348.82 3827.61 2665.77 1899.85 2339.04 1845.91 1695.18 2011.52 2120.6 4427.64 3595.21 3062.63 3108.24 3394.18 3753.43 3568.14 3654.52 3914.67 3933.73 4181.17 4758.58 4558.07 3233.28 2260.79 1838.98 1567.09 1347.63 1079.1 1061.82 1100.87 1168.76 1275.15 1398.8 1243.42 896.4 639.39 594.69 575.73 416.92 275.54 295.23 337.51 347.39 300.03 222.04 199.01 209.31 194.06 148 100.36 75.01 72.82 72.13 81.42 78.48 70.59 71.96 56.29 55.47 43.4 70.45 70.01 61.64 49 36.5 27.22 20.22 18.91 16.21 14.89 13.27 13.82 12.78 7.92 8.62 7.58 4.01 2.02 0.46 0.07 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1952 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.02 0.05 0.13 0.33 0.83 1.86 3.93 8.42 18.74 41.87 91.92 191.73 366.95 636.88 1002.69 1451.06 1969.05 2540.36 3176.31 3944.03 4918.39 6164.87 7699.31 9542.39 11702.6 14167.71 16980.89 20218.21 23849.88 27416.32 29906.84 30999.03 31015.67 29980.17 28592.64 27388.07 25766.11 23293.55 20324.78 16837.41 13221.38 10385.96 8456.8 7333.72 6330.99 5352.3 4606.87 3786.08 2967.75 2591.14 2527.39 2716.39 2788.41 2564.87 2472.2 2508.74 2652.58 2585.26 2099.92 1550.81 1310.72 1190.44 921.74 652.28 498.97 404.32 355.55 326.39 284.62 236.92 177.74 129.32 100.25 88.7 78.59 62.7 52.61 57.92 61.77 55.09 42.18 31.32 29.43 27.55 18.12 9.67 4.95 2.62 1.57 0.87 0.38 0.14 0.05 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1952 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2040.77 8503.74 9904.66 8161 7485.93 7044.37 5991.11 6042.51 6253.25 6051.42 13651.58 13172.56 12344.67 11130.92 10153.73 9435.11 8082.64 6887.55 6640.56 7270.88 7632.91 8640.61 8429.45 8269.51 8342.43 7635.77 6996.47 6281.01 5497.08 4903.93 4128.06 3309.46 2916.75 2488.8 1952.74 1690.29 1605.22 1652.93 1703.16 1634.4 1475.79 1227.83 960.71 771.55 784.39 775.16 718.26 593.03 614.02 667.37 621.15 495.55 353.67 321.43 309.23 226.47 149.62 101.31 76.15 75.33 75.44 81.65 166.55 175.92 141.73 116.36 114.79 89.97 76.64 60.4 58.93 49.1 31.49 26.95 20.16 16.05 12.28 12.13 9.7 9.41 7.97 5.58 7.19 5.86 3.07 1.5 0.37 0.09 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1953 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.03 0.1 0.26 0.62 1.36 2.76 5.11 8.93 15.35 26.7 46.24 79.73 132.81 210.42 315.2 450.99 631.37 891.62 1234.95 1707.14 2294 3025.72 3886.31 4807.88 5761.22 6683.97 7595.86 8616.59 9764.85 11117.34 12995.07 15720.86 18964.86 22311.39 25685.27 28245.54 29604.46 30555.78 30265.15 28575.69 24896.95 19534.14 15374.53 12017.69 9377.53 7310.96 5520.57 4149.22 3074.74 2274.96 1902.1 1900.1 1971.86 1920.31 1852.47 1794.42 1868.12 2014.92 2112.56 2114.1 1980.01 1736.43 1545.63 1402.69 1144.93 1002.64 1036.5 1076.65 1033.66 1010.4 887.31 682.26 512.7 516.27 492.08 322.62 283.79 281.06 216.44 141.06 112.28 144.06 128.65 88.03 60.74 45.09 36.49 36.46 36.3 36.54 28.11 22.84 17.39 13.04 10.59 6.64 4.58 4.01 3.68 1.76 0.77 0.54 0.32 0.14 0.05 0.02 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1953 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 294.5 4208.61 3854.67 3592.45 3386 3032.62 3898.01 4154.26 4218.98 3621 6326.13 5862.71 4883.06 4483.06 4219.09 4702.58 4639.68 4305.32 4318.46 4188.54 3878.82 3201.16 3705.76 3428.57 3078.6 2510.79 2183.42 1819.28 1672.28 1546.53 1466.33 1232.78 1119.74 935.94 918.47 847.69 691.36 475.38 396.5 368.44 360.89 321.51 349.49 512.97 508.39 372.92 252.27 234.85 307.68 275.06 188.36 140.93 107.21 108.37 112.18 116.48 113.19 89.41 76.51 65.42 53.69 50.95 35.26 29.19 31.21 30.71 17.68 10.33 10.89 9.27 7.67 9.09 10.58 11.36 11.95 8.62 8.08 7.72 4.4 1.83 0.49 0.21 0.18 0.17 0.12 0.08 0.05 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1954 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.04 0.13 0.32 0.74 1.59 3.18 6.07 11.21 20 34.84 59.24 98.41 158.77 247.74 375 555.63 810.17 1163.62 1590.98 2087.31 2639.47 3276.47 4040.32 4936.26 5872.39 6821.2 7949.89 9417.14 11254.14 13708.24 16761.79 20288.22 24383.88 28822.41 33497.69 37940.17 41230.28 42992.09 42141.48 37848.08 31653.17 26138.33 22331.52 19441.57 16722.81 13704.99 10794.17 8462.38 6832.35 6121.36 5918.04 5582.82 5067.79 4576.59 3831.62 2854.91 2450.68 2531.87 2413.81 1967.65 1454.82 1155.81 898.34 690.85 617.41 676.04 746.44 861.7 901.02 701.11 445.35 349.46 390.99 365.89 271.92 209.82 242.13 304.98 276.52 206.84 135.68 104.13 112.54 97.86 64.3 42.06 31.53 29.57 29.89 30.29 27.28 19.07 15.3 12.08 8.71 6.32 4.09 2.85 2.49 2.03 1.12 0.65 0.57 0.48 0.38 0.29 0.21 0.15 0.11 0.05 0.02 0.02 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1954 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 312.39 3319.11 2733.19 2277.71 2197.64 1766.29 2221.53 1816.65 1383.09 1355 3984.36 3918.45 3714.05 3646.55 3576.69 3400.02 3262.44 3126.65 3193.99 4176.62 4908.78 4932.65 4501.77 3881.91 2771.67 2349.42 2595.65 2494.51 2269.01 1907.25 1764.1 1775.64 1724.72 1364.14 1218.1 806.55 532.23 299.32 252.79 283.4 268.18 178.01 240.59 296.56 304.68 257.8 184.24 170.96 200.16 198.11 150.67 104.59 80.18 76.43 75.93 81.59 74.19 60.34 49.97 38.21 37.62 68.47 70.77 50.41 46.75 42.4 28.41 19.8 17.33 16.9 14.49 13.6 11.48 11.19 10.99 8.59 8.25 7.4 4.55 2.12 0.47 0.06 0.01 0 0 0 0 0 0 0 0 0.01 0.01 0.01 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
