Year Species MigrationType 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150 151 152 153 154 155 156 157 158 159 160 161 162 163 164 165 166 167 168 169 170 171 172 173 174 175 176 177 178 179 180 181 182 183 184 185 186 187 188 189 190 191 192 193 194 195 196 197 198 199 200 201 202 203 204 205 206 207 208 209 210 211 212 213 214 215 216 217 218 219 220 221 222 223 224 225 226 227 228 229 230 231 232 233 234 235 236 237 238 239 240 241 242 243 244 245 246 247 248 249 250 251 252 253 254 255 256 257 258 259 260 261 262 263 264 265 266 267 268 269 270 271 272 273 274 275 276 277 278 279 280 281 282 283 284 285 286 287 288 289 290 291 292 293 294 295 296 297 298 299 300 301 302 303 304 305 306 307 308 309 310 311 312 313 314 315 316 317 318 319 320 321 322 323 324 325 326 327 328 329 330 331 332 333 334 335 336 337 338 339 340 341 342 343 344 345 346 347 348 349 350 351 352 353 354 355 356 357 358 359 360 361 362 363 364 365
2003 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.02 0.05 0.12 0.23 0.37 0.58 0.89 1.48 2.92 6.37 13.61 26.53 46.82 76.16 115.14 162.61 217.13 283.96 364.45 464.81 598.24 758.36 943.89 1147.32 1371.32 1660.78 2041.11 2462.02 2821.16 3142.12 3411.31 3616.39 3799.53 4017.02 4394.23 4643.88 4689.09 4697.58 4826.46 4879.51 4808.88 4861.92 5008.62 4886.45 4454.34 3864.73 3439.89 3188.04 2843.76 2298.6 2183.35 2134.25 1779.4 1493.91 1276.92 1114.53 1228.02 1707.45 2346.94 2735.05 2560.52 2090.25 1548.28 950.85 530.68 323.82 190.02 107.36 71.74 52.27 44.42 39.21 35.91 33.89 29.98 25.23 21.5 19.25 15.99 11.2 7.51 4.89 2.95 1.59 0.73 0.34 0.18 0.11 0.06 0.05 0.04 0.03 0.02 0.01 0.01 0.01 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2003 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 592.86 2837.88 1203.02 1308.42 2082.49 909.26 1337.11 3711.13 6770.32 7987.47 9840.25 9636.57 4785.93 6425.11 4432.96 2889.48 2540.67 3939.6 8267.31 10960.41 15084.34 10839.71 12639.5 20296.07 15190.99 22358.07 11999.4 11648.63 21256.51 28502.1 22706.45 20645.88 19370.33 36166.44 24120.79 17188.64 18161.51 24690.03 22900.55 24870.24 21125.86 18893.04 46081.19 28663.34 32925.48 25836.12 14221.82 13421.42 13782.77 18208.68 12765.56 10554.99 12714.98 18228.06 13775.63 10787.79 15624.21 11371.57 8564.92 9515.57 11076.68 14133.82 19466.32 23398.69 24923.61 25388.13 21718.59 17522.51 13188.44 7712.39 4093.99 2323.91 1767 1141.61 1197.37 852.95 706.66 455.68 529.85 578.17 694.09 363.77 303.99 258.83 157.7 105.49 124.04 157.62 117.85 211.92 46.88 86.16 109.33 97.83 183.1 20.39 37.03 103.35 81.11 33.29 31.24 105.64 126.86 45.19 41.74 20.7 31.26 15.84 29.92 24.15 6.16 5.2 4 2.84 3.86 11.78 9.59 4.91 18.08 3.27 10.01 1.67 1.57 1.3 0.98 0.68 0.46 0.31 0.2 0.13 0.08 0.05 0.03 0.02 0.01 0.01 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2004 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.02 0.04 0.08 0.18 0.45 1.14 2.75 6 11.8 21.38 36.26 58.18 87.86 125.18 168.58 218 275.82 341.98 428.84 568.62 790.05 1090.01 1374.92 1524.09 1555.57 1547.99 1562.22 1607.12 1613.78 1514.7 1343.21 1199.53 1080.53 1023.74 1005.02 997.06 1010.68 969.29 808.98 619.25 443.4 298.54 213.56 178.45 156.7 140.68 122.86 114.92 108.11 97.11 91.61 96.39 116.56 136.14 159.85 178.9 170.03 154.2 137.45 115.75 90.48 80.34 73.54 63.45 49.76 39.54 32.93 24.64 19.65 16.19 12.25 8.69 6.37 4.82 3.39 2.22 1.36 0.77 0.46 0.31 0.21 0.16 0.13 0.1 0.08 0.08 0.08 0.07 0.06 0.04 0.03 0.03 0.02 0.01 0.01 0.01 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2004 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.76 49.65 157.45 277.84 746.42 759.26 1306.77 2474.74 3547.48 8961.58 2779.85 2367.72 3393.75 4927.56 11153.02 5279.61 4641.17 5513.4 6772.8 8341.95 11487.78 17534.38 24521 19944.79 19157.94 18933.01 13192.66 14997.3 16066.88 25363.77 43055.87 42462.58 43453.29 49609.99 39409.53 46622.24 39211.91 31230.83 26828.35 33215.59 42538.34 63356.82 56700.16 34914.1 36739.9 29811.71 30636.89 33031.7 28797.51 17174.21 16195.57 15861.52 13933.5 12571.13 10662.96 12974.32 10780.36 14031.55 13505.19 14123.76 18991.42 11237.15 11421.99 7978.56 6506.14 6859.99 4903.56 6125.21 5562.05 5515.44 4539.94 4406.53 4813.61 4375.65 3557.16 4486.4 4155.71 2629.63 3034.95 2407.13 1625.81 959.86 823.34 935.17 583.36 562.86 402.11 526.97 628.34 557.23 593.28 622.68 1259.18 802.97 451.13 726.97 242.9 264.7 314.1 287.91 254.29 181.19 176.73 178.63 81.16 97.68 177.89 242.18 168.63 137.01 85.84 64.49 181.04 102.29 45.94 88.39 61.17 57.06 44.64 32.76 20.65 10.47 8.07 5.96 4.13 2.83 1.84 1.31 0.78 0.48 0.26 0.16 0.1 0.07 0.04 0.03 0.02 0.01 0.01 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2005 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.01 0.02 0.03 0.04 0.06 0.08 0.11 0.15 0.21 0.31 0.49 0.83 1.42 2.33 3.61 5.42 7.94 11.6 16.65 23.43 32.2 43.13 56.67 73.78 96.98 132.38 193.88 293.07 410.82 537.44 708.91 905.93 1093.82 1285.82 1493.65 1660.13 1900.42 2092.74 2114.95 2223.96 2371.31 2493.09 2431.19 2135.58 1718.33 1380.54 1230.17 1192.22 1108.01 941.65 787.88 636.78 521.9 429.26 342.86 298.15 283.12 269.54 251.39 225.12 196.75 159.4 125.36 101.89 84.12 67.91 59.02 53.55 46.53 41.5 35.86 30.05 24.83 20.68 16.64 12.21 10.47 12.4 18.19 25.25 31.82 39.48 41 31.98 22.74 14.84 8.43 5.5 4.68 4.79 5.09 5.16 4.45 3.16 2.04 1.29 0.79 0.45 0.24 0.12 0.06 0.03 0.02 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2005 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.75 58.8 38.29 47.71 115.29 208.79 127.51 238.8 485.19 441.63 553.82 1127.07 2783.21 2497.77 3658.19 5508.3 4634.81 6629.83 11083.06 13847.91 10085.98 9501.32 9905.07 7521.8 11114.25 18936.42 23713.67 21775.03 20577.38 18201.27 13187.61 15993.68 33826.63 61706.9 70640.63 48212 39111.77 36825.88 43380.18 30906.32 41748.78 82160.55 92131.56 87420.75 68315.95 58269.71 53985.45 44996.11 45738.01 34559.99 33971.46 23161.41 16970.22 11490.43 11045.3 12838.46 10442.63 9991.04 11318.77 11008.69 11751.84 11830.19 11849.42 9996.81 11246.09 11595.76 10619.39 12731.49 5563.81 9261.26 7182.32 9625.81 6363.77 4006.16 3081.89 4033.43 3579.8 2340.73 1509.41 1396.78 1306.24 1616.12 1196.88 1296.74 757.89 868.35 1323.02 297.59 169.94 139.17 130.23 155.26 163.39 222.87 279.7 333.43 153.57 87.37 76.32 80.07 116.17 156.62 75.99 63.94 58.38 43.87 26.86 16.07 10.47 6.88 3.58 2.48 1.7 1.08 0.73 0.44 0.26 0.19 0.15 0.12 0.1 0.08 0.07 0.06 0.05 0.05 0.04 0.04 0.04 0.03 0.03 0.03 0.02 0.02 0.02 0.02 0.02 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.01 0.01 0.01 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2006 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.03 0.13 0.45 1.33 3.41 7.99 18.04 40.02 85.66 172.13 321.5 555.13 908.06 1425.38 2155.79 3115.25 4289.79 5635.6 7139.2 8681.07 10133.93 11754.63 13712.65 15640.35 16612.43 15757.66 13553.04 11130.52 9218.17 7603.51 6236.69 5258.81 4630.1 4236.02 4271.98 4275.1 4218 4053.75 3723.03 3668.17 3638.6 3510.29 3262.57 2700.42 2090.01 1639.16 1567.51 1967.27 2846.3 3732.38 4253.46 3946.31 2778.97 1698.54 1034.79 681.21 584.7 585.33 631 607.46 551.56 531.72 466.44 412.61 411.2 439.35 451.44 427.85 384.46 386.64 393.55 395.77 386.71 328.13 256.75 220.39 171.87 124 109.08 115.02 122.48 148.75 156.41 130.44 103.26 72.72 46.5 29.05 18.09 9.87 4.11 1.45 0.58 0.28 0.13 0.05 0.02 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2006 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2081.59 8640.71 8052.38 10680.54 27945.44 33981.62 28751.29 27422.81 26398.42 28841.28 27914.08 30362.15 32711.54 31334.87 26277.97 25776.4 21693.65 19712.62 18233.91 15567.4 11795.93 10044.27 8452.89 8441.12 7887.79 7354.75 8487.21 11184.81 13330.08 15510.73 15909.24 16067.51 13069.73 8019.55 5088.22 3710.41 3025.54 2659.34 2285.6 2759.09 3212.96 2430.14 3115.86 3045.94 3068.05 3086.01 2073.36 2091.36 1975.48 1648.67 1784.71 901.12 1132.2 1895.21 1336.39 1139.61 1308.44 1172.43 1328.36 2030.85 2000.46 902.59 812.35 741.63 465.18 297.5 190.46 105.1 62.96 38.24 26.62 8.37 5.38 3.12 1.47 0.7 0.3 0.25 0.14 0.05 0.02 0.01 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2007 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.04 0.15 0.51 1.52 3.86 8.53 16.92 31.55 54.76 89.21 134.63 191.79 262.66 350.56 460.61 599.26 765.48 973.25 1248.87 1612.28 2086.41 2698.16 3491.02 4526.15 5767.61 7263.52 9109.18 11244.7 13330.87 15048.81 16304.01 17737.37 18626.71 18257.21 17251.83 15439.22 13926.79 12527.97 10836.66 9805.3 8994.86 7719.68 6024.74 4486.84 3456.17 2841.92 2560.18 2423.38 2269.55 2012.2 1854.7 1614.96 1325.71 1166.21 1006.13 912.34 829.65 764.12 635.18 534.77 440.05 363.77 368.34 359.25 382.29 398.8 391.39 404.36 380.18 324.88 259.23 210.62 151.04 87.51 53.73 38.94 31.36 27.05 26.77 29.19 26.36 21.52 18.12 15.67 11.44 7.59 5.71 4.05 2.73 2.01 1.36 0.86 0.51 0.24 0.1 0.04 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2007 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 564.04 2889.14 6185.65 6203.61 12504.67 14528.24 7381.71 4930.74 2229.27 4009.5 5312.18 6851.09 11240.57 10006.14 13525.76 13081.24 8202.64 6024.39 5472.1 6589.77 4523.48 4499.44 4171.48 3683.55 2228.63 2026.04 1568.04 1064 761.14 1105.49 1395.99 830.16 866.67 1327.25 869.53 754.53 792.83 545.39 401.87 279.75 206.83 120.77 118.36 89.54 179.33 85.9 127.36 89.5 56.39 57.95 43.89 37.18 23.96 22.28 16.36 15.79 7.44 8.76 4.37 4.12 3.3 2.01 1.16 0.58 0.32 0.16 0.08 0.04 0.02 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.03 0.11 0.28 0.66 1.45 2.95 5.51 9.42 15 22.98 34.44 50.5 72.55 102.86 144.28 197.41 262.06 339.4 436.85 571.35 771.1 1046.23 1350.86 1705.14 2222.17 2971.22 3861.45 4761.85 5740.46 6667.18 7029.98 7772.65 9077.46 9463.81 10183.65 11244.16 11272.11 12355.82 13777.26 13489.73 13551.27 13142.37 12363.41 11268.38 9906.71 8644.35 8116.34 8720.35 9648.19 9627.63 8671.69 7186.65 6035.72 4766.74 3605.47 2722.42 2102.99 1670.41 1426.82 1210.75 1114.81 996.83 790.35 642.24 546.44 452.16 411.2 387.9 352.66 319.98 301.77 266 242.29 208.5 194.65 188.81 161.93 139.49 110.85 106.62 112.35 108.85 113.92 118.77 114.14 108.67 94.13 80.1 59.34 44.04 39.07 33.74 27.47 20.1 14.76 11.88 9.17 7.39 6.19 4.72 3.12 1.84 1.09 0.69 0.41 0.2 0.08 0.03 0.01 0.01 0 0 0 0.01 0.02 0.02 0.02 0.01 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1208.56 4680.81 6848.18 5749.01 4730.87 5288.39 11602.23 16857.38 14789.11 16585.83 22257.24 22227.83 21195.41 15694.12 13448.85 13817.92 12035.03 10519.17 9238.2 8581.33 10032.38 11283.72 11654.64 8726.54 7128.95 6465.48 4718.16 3602.53 2667.54 2279.61 2024.88 1917.86 1662.19 1253.59 1077.42 959.58 1101.33 999.38 776.56 720.58 677.53 449.38 539.74 569.19 601.59 567.83 781.69 497.34 294.24 285.98 433.38 400.64 508.32 480.11 540.8 547.58 676.07 455.72 427.79 390.49 679.27 546.3 356.24 523.59 367.66 199.09 155.49 188.09 122.48 54.92 61.02 31.35 18.33 8.29 4.64 2.36 3.82 3.59 1.55 0.46 0.29 0.2 0.08 0.42 1.81 0.34 0.69 0.53 0.3 0.17 0.12 0.11 0.06 0.02 0.01 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.03 0.09 0.27 0.7 1.55 3.1 5.79 10.42 18.27 31.18 52.31 86.65 140.43 222.8 341.11 500.58 703.6 947.83 1235.82 1564.44 1921.71 2315.38 2758.33 3287.74 3850.01 4475.11 5152.71 5937.94 6923.95 8071.61 9586.29 11779.05 14805.27 18872.63 22907.89 24226.02 23186.7 20965.58 17378.7 13632.94 10889.57 8601.21 6776.01 5146.93 3811.39 2908.48 2518.43 2148.52 1876.87 1587.28 1372.28 1453.81 1936.6 2517 2812.2 2663.47 2168.78 1581.45 1067.49 697.93 458.22 292.48 178.45 113.89 77.03 59.25 50.75 44.24 41.65 36.74 32.06 30.1 29.33 29.49 31.34 32.98 29.77 21.89 16.8 15.29 16.38 17.66 18.9 17.22 12.03 8.55 6.74 5.74 5.57 5.15 4.06 2.7 1.6 0.92 0.53 0.36 0.3 0.21 0.12 0.06 0.02 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
