Year Species MigrationType 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150 151 152 153 154 155 156 157 158 159 160 161 162 163 164 165 166 167 168 169 170 171 172 173 174 175 176 177 178 179 180 181 182 183 184 185 186 187 188 189 190 191 192 193 194 195 196 197 198 199 200 201 202 203 204 205 206 207 208 209 210 211 212 213 214 215 216 217 218 219 220 221 222 223 224 225 226 227 228 229 230 231 232 233 234 235 236 237 238 239 240 241 242 243 244 245 246 247 248 249 250 251 252 253 254 255 256 257 258 259 260 261 262 263 264 265 266 267 268 269 270 271 272 273 274 275 276 277 278 279 280 281 282 283 284 285 286 287 288 289 290 291 292 293 294 295 296 297 298 299 300 301 302 303 304 305 306 307 308 309 310 311 312 313 314 315 316 317 318 319 320 321 322 323 324 325 326 327 328 329 330 331 332 333 334 335 336 337 338 339 340 341 342 343 344 345 346 347 348 349 350 351 352 353 354 355 356 357 358 359 360 361 362 363 364 365
2003 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.04 0.09 0.21 0.39 0.64 0.97 1.47 2.43 4.77 10.27 21.71 42.03 73.89 119.96 181.29 256.52 344.17 453.3 586.37 753.54 977.26 1251.32 1580.83 1964.26 2422.23 3057.53 3960.5 5091.88 6293.74 7626.39 9038.1 10445.49 11924.75 13689.4 16208.53 18419.92 19806.04 20946.8 22491.57 23568.39 23951.27 25024.43 26789.01 27408.79 26471.71 24603.42 23627.95 23696.8 22626.48 19065.33 18247.65 17175.99 13218.78 9970.1 7434.74 5297.01 4330.54 4524.06 5198.23 5410.92 4630.96 3514.63 2478.89 1481.95 820.25 503.62 302.08 177.56 127.87 103.89 98.23 93.96 91.83 90.82 82.47 71.39 62.94 56.74 45.2 29.38 18.19 11.04 6.32 3.31 1.53 0.74 0.44 0.29 0.19 0.15 0.13 0.1 0.07 0.04 0.03 0.02 0.01 0.01 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2003 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 862.58 4147.31 2037.66 3018.46 4859.47 1873.86 2735.59 6767.83 11757.83 14725.84 15006.29 14048.03 8058.1 9792.64 8089.39 5144.49 4453.27 6780.29 13376.75 20445.05 25208.89 17778.96 24727.65 46133.07 36162.32 43062.9 27463.91 29795.51 68538.51 91477.64 71345.17 83239.38 89658.75 166888.81 99111.78 86117.65 102458.76 106763.61 117778.8 127851.5 106951.25 99376.83 240891.38 178478.27 217494.06 184640.52 95206.05 96911.75 115378.84 173682.78 113617.5 89343.05 112236.09 135538.84 108724.13 68413.69 81719.27 64291.64 43739.91 41188.59 43795.7 47010.89 51161.34 52541.98 51708.02 49105.37 39661.27 30435.42 21859.51 12629.7 7242.41 4222.41 3525.01 2351.57 2598.42 2217.73 1899.98 1289.97 1367.4 1797.77 1839.13 1033.02 730.29 625.7 398.09 386.46 510.4 458.45 444.43 607.93 430.89 387.36 375.86 334.22 245.38 124.1 114.58 155.85 201.19 54.49 58.16 179.49 255.22 117.25 57.44 50.83 42.79 22.07 16.94 12.07 8.18 5.45 3.63 2.37 1.51 0.91 0.57 0.35 0.22 0.13 0.08 0.05 0.04 0.03 0.02 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2004 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.02 0.03 0.07 0.13 0.24 0.51 1.18 2.88 6.74 14.55 28.37 50.46 83.04 128.44 187.67 262.13 352.86 465.66 611.08 792.28 1040.78 1438.86 2064.5 2911.4 3725.26 4170.34 4295.85 4324.99 4430.67 4640.91 4767.7 4618.6 4283.66 4061.75 3944.09 4116.49 4556 5116.38 5771.12 5943.01 5163.76 4028.07 2888.15 1909.25 1310.14 1028.97 837.61 691.88 555.65 481.01 418.28 346.41 301.6 291.28 322.25 343.89 369.05 379.41 332.3 278.21 229.55 179.19 131.41 112.19 101.07 86.61 67.2 52.48 42.91 31.62 24.95 20.43 15.41 10.94 8.03 6.06 4.29 2.89 1.81 1.03 0.61 0.4 0.27 0.21 0.17 0.13 0.12 0.11 0.1 0.09 0.07 0.05 0.04 0.03 0.02 0.02 0.01 0.01 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2004 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 35.07 187.6 217.96 441.43 1501.79 1855.79 2561.18 6642.22 10213.44 10239.8 2991.71 4462.37 5608.74 8137.31 16039.16 11328.56 10305.18 14307.96 17374.1 22808.67 38307.68 58797.7 56176.38 53439.86 58536.24 51829.45 43435.18 47204.41 50741.68 95638.7 136062.89 162663.42 161645.53 196127.5 191254.92 247001.62 195867.28 179235.62 163490.72 236609.89 341477.03 489049.69 519583.25 257180.84 216439.62 176639.23 151029.03 140240.91 95285.41 71481.73 60726.16 51875.86 45250.8 41484.74 35959.34 33679.2 36623.37 34365.75 35961.52 38718.54 31082.47 22841.94 18859.54 15151.92 12334.25 8949.62 8594.74 8136.65 7758.92 6877.18 6185.91 6673.97 5993.32 4807.1 5493.85 5730.19 4110.94 4667.97 3562.51 2588.72 1521.68 1174.72 1242.17 909.05 1017.11 663.06 639.84 746.71 704.7 731.13 817.76 1422.13 1002.96 651.75 951.19 577.5 415.9 501.94 430.98 368.15 325.7 246.47 259.44 166.64 132.72 216.53 241.11 43.72 40.73 33.85 26.87 19.42 13.65 10.32 7.83 6.05 4.73 3.39 3.09 2.24 2.09 1.49 1.48 1.06 0.91 0.96 0.67 0.61 0.67 0.45 0.52 0.34 0.3 0.26 0.3 0.03 0.02 0.01 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2005 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.01 0.03 0.04 0.07 0.1 0.14 0.2 0.27 0.37 0.51 0.77 1.23 2.01 3.27 5.11 7.82 11.81 17.87 26.6 38.93 56.01 79.44 112.23 159.15 228.21 336.69 530.6 870.68 1344.38 1956.92 2835.43 3882.33 4961.73 6131.65 7343.67 8279.68 9650.72 10858.38 11177.99 11768.91 12205.21 12307.26 11516.49 9678.57 7356.54 5495.78 4485.01 3925.41 3250.04 2442.18 1841.03 1376.49 1062.38 829.89 633.55 526.54 475.39 430.78 385.5 335.65 287.82 230.16 179.97 145.91 120.27 96.94 84.12 76.29 66.22 59.28 51.14 42.65 35.5 30.55 25.39 18.87 16.3 19.44 27.81 35.79 41.51 49.21 49.89 38.3 26.96 17.45 9.86 6.3 5.11 4.91 4.84 4.59 3.71 2.49 1.54 0.95 0.57 0.31 0.16 0.07 0.03 0.02 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2005 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.03 63.86 81.04 106.81 295.58 411.34 301.79 446.18 589.91 720.52 854.7 1598.55 3975.47 3460.28 5043.48 6970.32 6828.23 10722.56 18354.13 23335.82 17532.72 19522.78 22864.7 18551.56 23170.04 45764.48 62723.52 64281.6 69034.22 55422.05 48336.17 57050.84 94713.51 184686.19 271725.81 298247.28 240577.36 192584.09 258694.61 148257.59 181418.75 323536.12 415391.5 505092.56 405711.28 337346.41 280064.5 189257.28 180377.36 137144.34 127660.41 97259.91 69278.82 46602.08 39689.94 36272.44 28928.64 24051.75 24559.16 23213.69 22009.19 20402.25 19046.14 16064.45 17176.39 16546.03 15360.02 17931.95 8508.09 12615.14 11421.75 14410.93 8647.22 5673.44 4774.29 6124.37 4874.23 3169.68 2115.84 2032.93 2046.17 2531.51 1637.86 1738.18 1232.62 1360.84 1729.45 407.94 229.82 203.15 190.25 228.9 254.91 341.54 403.51 441.09 209.33 102.25 86.57 87.66 117.91 154.94 75.52 60.31 53.73 39.95 24.22 14.34 8.94 5.18 2.96 1.71 1.1 0.72 0.54 0.37 0.27 0.22 0.2 0.18 0.15 0.13 0.12 0.1 0.1 0.1 0.09 0.08 0.07 0.06 0.05 0.05 0.04 0.03 0.03 0.02 0.02 0.01 0.01 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2006 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.07 0.29 1.03 3.24 8.73 21.02 47 99.83 201.39 381.81 679.03 1129.75 1800.89 2787.73 4210.47 6150.97 8643.15 11657.93 15209.83 19070.52 23061.68 27896.3 34063.07 40546.87 44527.08 43276.1 37987.95 31847.81 27096.96 23278.75 20176.02 18213.64 17447.07 17747.96 20366.99 23302.24 26312.73 29081.62 30804.48 34907.32 39081.88 41557.55 41591.08 36554.54 29770.29 23593.37 20043.41 19431.37 21376.72 22140.98 20840.11 16767.76 10623.77 5898.68 3192.76 1794.37 1280.77 1127.09 1157.97 1119.05 1045.62 1011.59 871.94 755.44 740.36 783.6 800.06 751.46 640.65 565.05 465.74 383.98 348.61 305.4 254.41 232.5 192.88 147.37 134.22 142.04 148.75 174.57 173.76 137.16 104.35 71.61 45.24 28.02 17.29 9.36 3.92 1.5 0.73 0.43 0.22 0.1 0.05 0.03 0.02 0.01 0.01 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2006 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7093.98 30317.54 27234.91 28140.15 84598.55 105600.13 95503.36 100500.55 102237.94 111884.94 128283.88 151829.78 189994.77 214044.2 199453.22 218219.41 198988.58 206153.86 211523.41 205421.53 161316.38 141461.33 130775.14 129427.58 116358.8 102573.95 100094.8 106707.56 103320.01 96729.55 82652.59 70429.73 49371.22 27167.13 14195.52 8492.84 5874.19 4946.52 4386.54 5393.64 5582.82 4880.67 5721.68 5448.58 5514.31 5484.23 3765.54 3516.29 3230.26 2430.11 1582.99 1090.6 1065.92 1796.09 1573.88 1308.91 1620.44 1410.92 1767.35 2460.28 1923.87 1074.89 893.16 798.93 492.23 327.74 205.29 113.17 70.73 51.91 43.39 12.82 10.59 6.84 4.24 5.25 1.41 1.8 1.26 0.69 0.8 2.21 0.48 0.66 0.43 0.25 0.14 0.09 0.05 0.02 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2007 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.04 0.18 0.62 1.83 4.54 9.9 19.49 36.22 62.82 102.75 156.67 226.39 315.61 430.9 583.65 790.24 1061.72 1436.2 1978.89 2760.9 3889.17 5511.58 7828.2 11062.87 15155.42 20171.79 26406.34 33928.13 42036.78 49923.54 57325.93 66780.12 75768.8 80925.84 84008.99 83235.89 84119.88 85305.3 82451.23 81346.32 78866.52 69937.14 55823.83 42345.82 33199.82 27358.34 23774.31 20790.03 17579.53 14168.51 12028.59 9596.54 7089.12 5520.02 4163.9 3277.16 2610.53 2145.48 1628.68 1275.12 986.48 776.92 765.86 742.33 788.58 823.58 817.2 862.75 829.82 722.74 588.9 489.85 364.37 223.68 146.76 110.17 85.78 66.79 58.42 57.88 49.41 38.81 31.31 25.8 18.15 11.63 8.37 5.61 3.57 2.49 1.58 0.95 0.54 0.28 0.15 0.09 0.05 0.02 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2007 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5912.67 26586.78 51806.47 77511.62 124019.04 124535.18 80156.74 48025.59 22744.13 42013.23 55850.88 67700.73 98852.48 98534.73 99191.25 84988.61 55815.07 37719.68 32580.45 29825.12 20742.8 16673.03 13001.95 9815.84 5872.22 5176.83 3587.68 2187.11 1631.88 2243.78 2876.66 1827.5 1750.04 2345.85 2381.95 1438.35 1850.24 1181.86 965.34 824.01 495.26 376.4 347.97 238.44 368.56 192.6 262.38 152.86 109.96 98.43 72.34 59.18 41.35 32.99 23.83 20.18 11.24 9.91 5.32 4.71 3.9 4.02 4.05 1.57 1.83 1.38 0.83 0.46 0.25 0.13 0.36 1.36 0.27 0.51 0.39 0.22 0.11 0.05 0.02 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.05 0.14 0.36 0.85 1.88 3.9 7.48 13.24 21.98 35.24 55.4 85.32 128.36 189.56 275.71 390.19 535.63 719.16 970.91 1362.38 2029.13 3111.04 4621.77 6782.64 10222.56 15477.5 22084.67 29094 36589.7 43545.12 46517.39 51822.67 60358.8 61885.75 65253.86 71207.42 71787.33 80548.17 91467.05 90187.77 91294.32 90917.84 89621.6 84940.47 75769.16 66226.95 63023.82 68066.91 71056.04 62891.12 48754.6 34177.16 24351.89 17049.59 12365.05 9617.8 7946.25 6754.32 5972.22 4995.44 4430.66 3873.2 3038.55 2374.14 1884.34 1468.12 1307.97 1270.43 1237.23 1216.6 1225.06 1117.64 1009.28 850.09 830.78 949.98 1047.99 1171.82 1028.9 847.86 678.78 480.32 371.76 317.18 275.56 243.03 195.24 157.32 116.53 91.52 86.05 80.24 72.26 56.74 41.49 32.33 24.09 18.25 13.92 9.53 5.65 3.03 1.63 0.92 0.49 0.21 0.08 0.03 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008 Chinook_1 transport 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6897.59 26175.74 40644.97 35484.49 34142.26 48855.57 85562.97 101603.14 94838.74 125965.91 158868.38 177900.62 176367.34 131984.97 96379.38 96962.92 97168.63 80407.78 74867.54 71073.39 76064.2 73644.15 58054.55 34593.19 24552.43 21420.11 16708.47 13209.54 11104.02 9573.05 8624.87 8022.88 6689.48 4929.82 3977.12 3522.15 3554.57 3208.11 2532.48 2555.95 2640.3 1971.09 2377.2 2098.37 2478.83 3364.05 3898.03 2896.61 3127.16 2665.81 3903.64 3183.48 2612.27 1873.19 1531.92 1344.12 1501.87 912.09 879.25 884.24 1581.72 1239.94 1078.51 1966.12 739.37 667.99 569.4 406.63 238.15 133.1 127.65 50.54 27.79 13.33 6.29 2.79 5.84 5.81 2.32 0.63 0.34 0.2 0.07 0.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009 Chinook_1 inriver 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.03 0.11 0.35 0.95 2.32 5.22 11.42 24.41 49.87 96.21 176.13 308.56 513.5 820.31 1264.14 1885.48 2727.67 3820.72 5211.64 6951.22 9044.42 11529.49 14452.18 18016.22 21966.87 26600.71 32077.05 38833.1 47004.41 55130.56 63554.3 74358.22 88809.91 107834.91 125915.35 129378.95 121116.38 107378.3 88122.38 70218.23 59674.32 53144.75 49812.09 45895.91 41187.41 37802.11 38413.91 35825.65 31455.98 25368.08 19702.09 16498.98 16065.55 15803.1 14350.59 11840.23 8800.95 5964.95 3688.17 2157.1 1292.41 791.45 478.45 305.16 212.97 180.09 170.64 153.33 140.57 125.11 119.83 129.02 134.74 127.88 122.58 119.91 105.41 76.59 56.06 45.04 39.4 36.57 38.6 37.15 26.74 17.78 11.95 9.01 8.8 8.92 7.69 5.36 3.12 1.67 0.9 0.63 0.59 0.46 0.27 0.14 0.06 0.03 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
